buyer_id,signup_date,region,acquisition_channel,customer_type,loyalty_tier
B004953,2025-10-10,Midwest,referral,consumer,Bronze
B004954,2023-10-21,Northeast,paid_search,small_business,Bronze
B004955,2025-02-28,West,paid_search,consumer,Silver
B004956,2026-01-04,Northeast,email,consumer,Gold
B004957,2025-04-23,Midwest,social,enthusiast,Silver
B004958,2026-01-01,South,social,consumer,Bronze
B004959,2023-10-24,South,email,enthusiast,Silver
B004960,2024-12-29,West,organic,consumer,Bronze
B004961,2025-08-12,Northeast,paid_search,consumer,Silver
B004962,2025-04-08,Central,referral,consumer,Silver
B004963,2025-11-11,Central,referral,consumer,Silver
B004964,2024-10-27,South,email,consumer,Silver
B004965,2025-05-15,South,affiliate,enthusiast,Bronze
B004966,2024-09-18,Northeast,paid_search,small_business,Silver
B004967,2025-11-03,Central,paid_search,consumer,Gold
B004968,2023-12-20,Midwest,organic,consumer,Silver
B004969,2024-04-20,Northeast,direct,consumer,Gold
B004970,2023-11-29,Midwest,organic,consumer,Silver
B004971,2025-06-02,Northeast,social,enthusiast,Silver
B004972,2024-04-01,Midwest,paid_search,consumer,Bronze
B004973,2024-06-17,Midwest,organic,consumer,Platinum
B004974,2025-10-02,Northeast,paid_search,small_business,Bronze
B004975,2024-07-26,West,affiliate,consumer,Bronze
B004976,2024-01-13,South,organic,enthusiast,Bronze
B004977,2023-09-22,Midwest,email,consumer,Silver
B004978,2024-03-27,Midwest,direct,consumer,Silver
B004979,2025-12-12,Central,organic,consumer,Silver
B004980,2025-01-13,Midwest,direct,consumer,Bronze
B004981,2026-02-23,Central,paid_search,consumer,Silver
B004982,2024-03-16,South,organic,consumer,Bronze
B004983,2024-07-18,West,paid_search,consumer,Silver
B004984,2024-01-29,South,referral,consumer,Bronze
B004985,2024-08-30,West,affiliate,consumer,Bronze
B004986,2025-01-27,Northeast,organic,consumer,Bronze
B004987,2025-09-06,Central,referral,small_business,Bronze
B004988,2024-08-02,Central,referral,consumer,Silver
B004989,2025-08-04,South,referral,consumer,Gold
B004990,2025-03-25,Midwest,social,consumer,Silver
B004991,2024-05-25,Midwest,direct,consumer,Bronze
B004992,2025-12-10,South,affiliate,enthusiast,Bronze
B004993,2024-10-01,Midwest,organic,consumer,Silver
B004994,2024-01-18,West,direct,consumer,Bronze
B004995,2026-01-25,Midwest,paid_search,consumer,Gold
B004996,2025-12-11,Northeast,referral,consumer,Silver
B004997,2023-10-18,Central,affiliate,consumer,Bronze
B004998,2025-12-01,Northeast,paid_search,consumer,Gold
B004999,2026-01-11,Midwest,organic,consumer,Bronze
B005000,2025-09-25,Northeast,referral,consumer,Silver
B005001,2024-04-21,Northeast,direct,consumer,Bronze
B005002,2025-03-29,Northeast,direct,consumer,Bronze
B005003,2025-01-04,South,affiliate,consumer,Bronze
B005004,2025-03-19,Midwest,organic,consumer,Silver
B005005,2025-03-16,Midwest,paid_search,consumer,Bronze
B005006,2025-04-06,Midwest,referral,consumer,Gold
B005007,2024-12-13,Midwest,paid_search,consumer,Bronze
B005008,2025-05-22,Northeast,referral,consumer,Bronze
B005009,2024-12-24,Northeast,paid_search,consumer,Silver
B005010,2023-09-17,Midwest,organic,consumer,Bronze
B005011,2023-10-05,Midwest,social,consumer,Bronze
B005012,2026-01-20,Midwest,social,consumer,Bronze
B005013,2025-12-07,South,affiliate,consumer,Silver
B005014,2025-02-16,West,paid_search,consumer,Bronze
B005015,2024-02-08,Northeast,direct,consumer,Bronze
B005016,2025-08-13,Midwest,social,consumer,Silver
B005017,2024-01-11,Northeast,referral,small_business,Gold
B005018,2024-08-10,Midwest,affiliate,consumer,Bronze
B005019,2024-06-28,South,paid_search,consumer,Gold
B005020,2023-09-14,West,affiliate,consumer,Bronze
B005021,2025-09-05,Northeast,social,consumer,Silver
B005022,2024-12-09,Midwest,social,small_business,Bronze
B005023,2024-06-16,Northeast,affiliate,consumer,Silver
B005024,2024-12-07,West,organic,consumer,Bronze
B005025,2023-09-03,Northeast,direct,consumer,Bronze
B005026,2024-10-04,Northeast,paid_search,consumer,Bronze
B005027,2024-12-18,West,organic,enthusiast,Bronze
B005028,2024-07-07,Northeast,referral,consumer,Bronze
B005029,2025-09-26,South,organic,consumer,Bronze
B005030,2024-04-17,West,email,consumer,Bronze
B005031,2024-01-06,West,paid_search,enthusiast,Silver
B005032,2024-12-25,West,paid_search,consumer,Bronze
B005033,2025-11-17,South,organic,consumer,Bronze
B005034,2024-08-09,Midwest,organic,consumer,Bronze
B005035,2023-10-15,West,organic,consumer,Silver
B005036,2026-01-31,Northeast,organic,consumer,Silver
B005037,2024-10-10,West,paid_search,consumer,Gold
B005038,2024-02-07,Northeast,paid_search,consumer,Bronze
B005039,2025-03-15,Central,paid_search,consumer,Silver
B005040,2024-06-19,Midwest,organic,enthusiast,Silver
B005041,2026-01-02,Midwest,organic,enthusiast,Gold
B005042,2024-05-27,South,organic,consumer,Silver
B005043,2025-01-15,Northeast,organic,consumer,Bronze
B005044,2025-01-08,South,paid_search,enthusiast,Platinum
B005045,2024-04-10,West,organic,consumer,Bronze
B005046,2024-11-29,Midwest,paid_search,enthusiast,Platinum
B005047,2023-12-11,Midwest,direct,consumer,Bronze
B005048,2025-04-10,Northeast,paid_search,consumer,Silver
B005049,2025-07-23,West,organic,consumer,Silver
B005050,2026-01-13,South,affiliate,consumer,Bronze
B005051,2024-06-25,Northeast,social,consumer,Silver
B005052,2024-05-19,Central,organic,consumer,Bronze
B005053,2025-01-13,Midwest,referral,consumer,Bronze
B005054,2025-05-24,Midwest,referral,consumer,Bronze
B005055,2026-02-21,Central,email,consumer,Gold
B005056,2023-09-25,South,direct,consumer,Platinum
B005057,2024-04-06,Central,social,consumer,Silver
B005058,2024-04-28,West,affiliate,consumer,Silver
B005059,2024-04-22,Midwest,paid_search,consumer,Bronze
B005060,2024-10-28,South,direct,consumer,Bronze
B005061,2025-11-04,Northeast,social,small_business,Gold
B005062,2023-10-01,South,paid_search,consumer,Gold
B005063,2025-09-13,Northeast,organic,consumer,Silver
B005064,2025-03-15,Northeast,social,consumer,Bronze
B005065,2025-05-11,Midwest,social,consumer,Gold
B005066,2023-12-16,West,direct,consumer,Platinum
B005067,2025-07-12,Northeast,organic,consumer,Platinum
B005068,2024-04-15,West,direct,consumer,Silver
B005069,2024-12-15,Central,organic,consumer,Bronze
B005070,2025-05-10,West,social,consumer,Platinum
B005071,2025-03-04,West,paid_search,consumer,Silver
B005072,2024-06-22,West,paid_search,small_business,Bronze
B005073,2024-08-28,South,paid_search,consumer,Bronze
B005074,2024-11-09,South,organic,small_business,Silver
B005075,2023-10-10,Central,organic,consumer,Gold
B005076,2025-06-23,Midwest,referral,consumer,Platinum
B005077,2023-12-02,West,organic,consumer,Platinum
B005078,2024-10-23,Central,referral,consumer,Silver
B005079,2025-04-20,South,referral,consumer,Platinum
B005080,2023-11-15,South,organic,enthusiast,Bronze
B005081,2026-02-23,Midwest,direct,consumer,Bronze
B005082,2024-08-10,Northeast,referral,enthusiast,Bronze
B005083,2023-09-17,Midwest,referral,consumer,Gold
B005084,2025-04-23,West,referral,consumer,Gold
B005085,2025-01-21,Midwest,social,consumer,Gold
B005086,2025-04-07,South,email,enthusiast,Gold
B005087,2025-07-16,West,organic,consumer,Silver
B005088,2024-11-08,Northeast,organic,small_business,Gold
B005089,2025-09-23,Central,referral,consumer,Bronze
B005090,2024-08-04,Northeast,paid_search,small_business,Gold
B005091,2025-01-10,West,social,small_business,Silver
B005092,2024-01-25,Midwest,paid_search,consumer,Bronze
B005093,2025-03-19,South,paid_search,consumer,Bronze
B005094,2024-04-27,Midwest,direct,consumer,Bronze
B005095,2025-05-28,Northeast,organic,enthusiast,Gold
B005096,2025-08-31,South,organic,consumer,Silver
B005097,2025-10-22,West,affiliate,consumer,Bronze
B005098,2025-12-25,West,referral,enthusiast,Gold
B005099,2023-12-23,Northeast,direct,consumer,Bronze
B005100,2024-01-06,Midwest,organic,consumer,Bronze
B005101,2025-12-22,West,direct,consumer,Gold
B005102,2024-08-14,West,social,consumer,Bronze
B005103,2023-09-26,South,direct,consumer,Bronze
B005104,2024-05-20,Northeast,organic,consumer,Silver
B005105,2025-10-02,Central,paid_search,small_business,Bronze
B005106,2024-07-21,South,social,consumer,Bronze
B005107,2023-11-11,South,social,small_business,Bronze
B005108,2025-06-20,West,organic,consumer,Gold
B005109,2024-02-26,South,social,enthusiast,Silver
B005110,2024-07-19,West,affiliate,consumer,Gold
B005111,2023-09-06,Northeast,paid_search,consumer,Silver
B005112,2025-03-03,West,social,enthusiast,Bronze
B005113,2024-10-11,Central,paid_search,consumer,Bronze
B005114,2025-10-30,Central,direct,enthusiast,Bronze
B005115,2024-07-02,Central,social,consumer,Silver
B005116,2024-03-06,West,social,consumer,Silver
B005117,2024-01-31,South,email,consumer,Silver
B005118,2024-03-02,Central,affiliate,small_business,Silver
B005119,2024-10-17,Central,paid_search,consumer,Bronze
B005120,2023-11-21,Midwest,affiliate,consumer,Gold
B005121,2024-09-02,South,email,consumer,Bronze
B005122,2025-10-18,Northeast,organic,consumer,Silver
B005123,2025-07-31,Midwest,affiliate,small_business,Bronze
B005124,2025-04-04,West,organic,enthusiast,Bronze
B005125,2025-11-22,South,direct,consumer,Silver
B005126,2025-08-12,South,affiliate,consumer,Bronze
B005127,2025-04-18,Midwest,direct,consumer,Gold
B005128,2025-10-26,Northeast,affiliate,consumer,Silver
B005129,2023-12-25,Central,organic,small_business,Silver
B005130,2025-09-15,South,social,consumer,Bronze
B005131,2024-05-28,Northeast,direct,consumer,Gold
B005132,2025-06-30,Northeast,organic,small_business,Platinum
B005133,2025-12-11,West,organic,small_business,Bronze
B005134,2024-11-26,West,referral,consumer,Silver
B005135,2023-11-22,Northeast,social,enthusiast,Gold
B005136,2024-08-04,Northeast,organic,consumer,Bronze
B005137,2024-09-06,South,paid_search,consumer,Bronze
B005138,2026-01-01,Northeast,paid_search,enthusiast,Gold
B005139,2026-01-06,West,affiliate,consumer,Silver
B005140,2025-01-31,Northeast,social,enthusiast,Platinum
B005141,2026-01-14,Midwest,social,consumer,Bronze
B005142,2024-10-03,South,referral,enthusiast,Silver
B005143,2024-09-10,South,paid_search,consumer,Bronze
B005144,2025-10-02,South,affiliate,consumer,Bronze
B005145,2025-05-01,Northeast,paid_search,enthusiast,Gold
B005146,2024-12-20,South,paid_search,small_business,Silver
B005147,2024-10-22,Northeast,social,enthusiast,Platinum
B005148,2025-06-05,Northeast,referral,consumer,Bronze
B005149,2025-07-18,Central,email,consumer,Platinum
B005150,2024-11-21,South,paid_search,consumer,Silver
B005151,2023-10-01,South,organic,consumer,Bronze
B005152,2023-12-04,Northeast,paid_search,consumer,Bronze
B005153,2024-01-12,West,social,consumer,Bronze
B005154,2024-10-27,Central,organic,consumer,Bronze
B005155,2025-03-14,West,direct,consumer,Gold
B005156,2025-09-02,Midwest,referral,small_business,Gold
B005157,2024-04-01,West,social,enthusiast,Bronze
B005158,2025-08-18,South,social,consumer,Bronze
B005159,2025-04-30,West,organic,small_business,Bronze
B005160,2023-10-19,West,social,small_business,Gold
B005161,2024-07-18,Northeast,social,consumer,Silver
B005162,2024-06-04,South,direct,consumer,Silver
B005163,2025-11-16,South,social,enthusiast,Silver
B005164,2025-12-18,Northeast,organic,consumer,Gold
B005165,2025-09-16,West,organic,consumer,Bronze
B005166,2024-12-25,Northeast,organic,consumer,Bronze
B005167,2024-11-23,West,direct,small_business,Silver
B005168,2024-06-12,Central,referral,consumer,Platinum
B005169,2025-08-05,South,direct,consumer,Silver
B005170,2023-11-20,South,direct,consumer,Gold
B005171,2024-05-06,Midwest,organic,small_business,Gold
B005172,2024-01-03,West,referral,consumer,Bronze
B005173,2024-11-25,South,referral,enthusiast,Silver
B005174,2024-06-01,South,organic,consumer,Gold
B005175,2024-02-29,Midwest,social,small_business,Bronze
B005176,2024-08-10,Central,affiliate,consumer,Silver
B005177,2025-10-24,South,direct,small_business,Bronze
B005178,2025-01-22,South,organic,small_business,Gold
B005179,2025-09-20,Central,direct,consumer,Bronze
B005180,2025-12-11,Northeast,direct,consumer,Bronze
B005181,2025-12-01,Northeast,direct,enthusiast,Silver
B005182,2024-07-18,Midwest,organic,small_business,Silver
B005183,2025-11-08,Northeast,organic,consumer,Bronze
B005184,2025-12-07,Northeast,referral,consumer,Bronze
B005185,2026-01-22,Midwest,paid_search,enthusiast,Gold
B005186,2024-03-28,Midwest,organic,consumer,Platinum
B005187,2025-02-15,Midwest,referral,consumer,Silver
B005188,2025-12-28,South,organic,consumer,Bronze
B005189,2025-11-29,Midwest,paid_search,consumer,Silver
B005190,2025-02-03,Midwest,email,small_business,Silver
B005191,2024-01-16,West,paid_search,small_business,Bronze
B005192,2024-09-21,West,direct,consumer,Bronze
B005193,2025-06-13,Midwest,paid_search,consumer,Bronze
B005194,2025-01-24,Central,paid_search,consumer,Bronze
B005195,2024-07-13,West,organic,consumer,Silver
B005196,2024-07-10,Northeast,paid_search,enthusiast,Bronze
B005197,2023-10-27,Central,paid_search,consumer,Silver
B005198,2024-05-22,Central,direct,consumer,Silver
B005199,2025-05-03,South,direct,consumer,Silver
B005200,2024-04-09,Northeast,organic,consumer,Silver
B005201,2026-02-21,Midwest,organic,consumer,Silver
B005202,2023-11-16,South,affiliate,consumer,Bronze
B005203,2025-02-19,West,social,consumer,Bronze
B005204,2024-11-27,Midwest,paid_search,enthusiast,Silver
B005205,2025-09-29,Northeast,paid_search,consumer,Bronze
B005206,2025-11-17,South,organic,small_business,Bronze
B005207,2025-01-09,Central,social,consumer,Bronze
B005208,2025-03-28,Northeast,organic,consumer,Bronze
B005209,2025-05-30,West,referral,enthusiast,Bronze
B005210,2024-12-19,South,paid_search,small_business,Silver
B005211,2024-02-18,South,paid_search,consumer,Silver
B005212,2024-09-26,Midwest,social,consumer,Silver
B005213,2024-04-09,South,organic,consumer,Bronze
B005214,2024-10-29,Midwest,direct,consumer,Gold
B005215,2025-03-15,West,affiliate,consumer,Bronze
B005216,2024-03-11,Northeast,direct,consumer,Silver
B005217,2024-04-16,South,social,consumer,Silver
B005218,2025-09-20,West,paid_search,consumer,Silver
B005219,2024-08-11,West,organic,consumer,Gold
B005220,2024-03-01,Midwest,social,consumer,Bronze
B005221,2025-06-12,West,social,consumer,Bronze
B005222,2025-06-15,Northeast,paid_search,small_business,Bronze
B005223,2025-09-22,Northeast,organic,enthusiast,Gold
B005224,2025-07-24,Midwest,paid_search,consumer,Gold
B005225,2026-02-20,West,organic,consumer,Silver
B005226,2025-02-06,West,paid_search,small_business,Bronze
B005227,2024-05-20,Northeast,social,consumer,Bronze
B005228,2025-10-26,Midwest,email,consumer,Gold
B005229,2024-04-30,Midwest,organic,consumer,Bronze
B005230,2024-05-24,South,organic,consumer,Bronze
B005231,2025-09-25,Midwest,paid_search,consumer,Gold
B005232,2025-11-12,Midwest,organic,consumer,Bronze
B005233,2024-07-07,South,referral,consumer,Gold
B005234,2025-06-27,South,organic,consumer,Gold
B005235,2025-12-19,South,email,consumer,Gold
B005236,2025-08-29,Central,direct,consumer,Silver
B005237,2023-09-07,South,social,enthusiast,Bronze
B005238,2025-04-29,Northeast,direct,consumer,Silver
B005239,2024-02-04,Northeast,affiliate,consumer,Gold
B005240,2025-10-11,Northeast,email,consumer,Silver
B005241,2023-11-02,Northeast,paid_search,consumer,Gold
B005242,2026-02-21,Midwest,email,enthusiast,Gold
B005243,2024-02-11,Northeast,organic,small_business,Silver
B005244,2024-09-18,South,paid_search,consumer,Gold
B005245,2024-04-02,Northeast,direct,consumer,Bronze
B005246,2025-09-11,South,paid_search,consumer,Gold
B005247,2024-08-25,Northeast,organic,consumer,Gold
B005248,2025-07-10,Midwest,organic,consumer,Bronze
B005249,2023-11-03,West,organic,consumer,Silver
B005250,2024-10-18,West,paid_search,consumer,Silver
B005251,2025-12-09,South,paid_search,consumer,Gold
B005252,2025-12-23,West,social,consumer,Bronze
B005253,2024-03-10,West,direct,consumer,Silver
B005254,2024-08-26,Northeast,organic,consumer,Silver
B005255,2024-09-08,South,direct,consumer,Bronze
B005256,2025-01-29,West,social,consumer,Platinum
B005257,2025-01-03,South,referral,consumer,Silver
B005258,2023-12-08,South,referral,consumer,Bronze
B005259,2025-07-27,Midwest,direct,consumer,Gold
B005260,2024-03-26,Northeast,organic,consumer,Bronze
B005261,2024-06-15,Central,social,consumer,Bronze
B005262,2025-10-06,Northeast,direct,consumer,Bronze
B005263,2025-05-21,Northeast,referral,consumer,Gold
B005264,2024-08-28,Northeast,organic,consumer,Gold
B005265,2025-12-10,South,affiliate,consumer,Silver
B005266,2024-08-26,Central,referral,consumer,Bronze
B005267,2025-01-29,West,paid_search,consumer,Silver
B005268,2024-04-13,Central,affiliate,enthusiast,Silver
B005269,2024-02-16,Midwest,direct,small_business,Silver
B005270,2024-11-22,South,social,enthusiast,Bronze
B005271,2025-01-26,South,organic,enthusiast,Bronze
B005272,2025-09-04,Northeast,social,consumer,Gold
B005273,2024-08-23,Central,social,consumer,Silver
B005274,2025-11-24,Midwest,paid_search,consumer,Bronze
B005275,2025-03-08,South,affiliate,consumer,Platinum
B005276,2023-11-05,Midwest,paid_search,small_business,Bronze
B005277,2025-07-05,West,direct,enthusiast,Silver
B005278,2025-02-06,South,referral,consumer,Bronze
B005279,2024-08-21,West,referral,enthusiast,Gold
B005280,2024-10-31,West,social,consumer,Bronze
B005281,2024-06-03,West,organic,consumer,Platinum
B005282,2025-03-14,Northeast,referral,consumer,Silver
B005283,2025-01-30,Northeast,organic,enthusiast,Bronze
B005284,2024-10-13,South,social,consumer,Bronze
B005285,2024-05-19,West,organic,consumer,Gold
B005286,2024-08-30,Central,social,consumer,Bronze
B005287,2024-11-28,Midwest,affiliate,small_business,Bronze
B005288,2024-11-04,South,paid_search,small_business,Silver
B005289,2024-06-10,Northeast,paid_search,consumer,Bronze
B005290,2025-02-13,Midwest,organic,enthusiast,Silver
B005291,2024-03-26,South,paid_search,consumer,Silver
B005292,2024-12-01,Midwest,paid_search,enthusiast,Bronze
B005293,2023-12-22,West,direct,consumer,Bronze
B005294,2024-11-05,South,direct,consumer,Bronze
B005295,2025-08-15,South,email,enthusiast,Gold
B005296,2025-09-15,Northeast,organic,small_business,Bronze
B005297,2025-05-26,South,paid_search,consumer,Silver
