refund_id,order_id,refund_date,refund_reason,refund_amount,full_refund_flag
R00014425,O00080869,2024-11-25,fraud_suspected,124.33,0
R00014426,O00080879,2025-06-24,fraud_suspected,11.99,0
R00014427,O00080883,2025-03-13,order_cancelled,61.12,1
R00014428,O00080885,2025-04-08,fraud_suspected,63.8,0
R00014429,O00080888,2024-11-25,fraud_suspected,80.17,0
R00014430,O00080893,2025-09-12,fraud_suspected,5.61,0
R00014431,O00080895,2024-04-24,fraud_suspected,107.94,0
R00014432,O00080900,2024-10-16,fraud_suspected,18.48,0
R00014433,O00080902,2024-08-02,fraud_suspected,159.73,0
R00014434,O00080905,2024-12-02,not_as_described,56.21,0
R00014435,O00080919,2025-08-16,not_as_described,177.29,1
R00014436,O00080924,2025-09-08,damaged_item,166.67,1
R00014437,O00080925,2026-02-11,not_as_described,866.29,0
R00014438,O00080928,2025-06-26,order_cancelled,41.5,1
R00014439,O00080933,2026-01-20,not_as_described,28.94,0
R00014440,O00080945,2025-12-21,damaged_item,23.39,0
R00014441,O00080947,2025-04-26,buyer_remorse,78.3,0
R00014442,O00080959,2024-10-10,damaged_item,53.91,0
R00014443,O00080961,2025-06-30,order_cancelled,35.65,1
R00014444,O00080962,2025-03-28,not_as_described,27.17,0
R00014445,O00080963,2025-03-17,not_as_described,611.45,0
R00014446,O00080970,2025-03-24,not_as_described,143.74,0
R00014447,O00080971,2025-11-16,damaged_item,52.02,0
R00014448,O00080976,2026-01-23,damaged_item,100.62,0
R00014449,O00080980,2024-07-25,damaged_item,9.51,0
R00014450,O00080985,2025-09-17,damaged_item,5.86,0
R00014451,O00080993,2024-12-06,not_as_described,32.41,0
R00014452,O00080995,2024-12-12,late_delivery,66.29,0
R00014453,O00080998,2024-10-06,buyer_remorse,141.98,1
R00014454,O00080999,2024-04-02,not_as_described,35.81,0
R00014455,O00081000,2025-10-21,damaged_item,43.8,0
R00014456,O00081009,2025-09-24,buyer_remorse,197.71,0
R00014457,O00081018,2024-04-20,fraud_suspected,327.01,0
R00014458,O00081022,2025-07-07,fraud_suspected,157.5,1
R00014459,O00081023,2025-10-02,order_cancelled,400.69,1
R00014460,O00081027,2026-03-03,fraud_suspected,275.97,1
R00014461,O00081028,2025-05-02,late_delivery,248.24,0
R00014462,O00081032,2024-08-02,fraud_suspected,26.26,0
R00014463,O00081033,2025-07-09,fraud_suspected,87.36,0
R00014464,O00081034,2025-08-07,fraud_suspected,51.76,1
R00014465,O00081040,2025-12-10,fraud_suspected,58.59,1
R00014466,O00081042,2024-12-28,fraud_suspected,93.31,1
R00014467,O00081045,2026-02-21,fraud_suspected,22.58,0
R00014468,O00081049,2025-03-26,order_cancelled,96.58,1
R00014469,O00081054,2024-06-17,damaged_item,20.03,0
R00014470,O00081057,2024-11-16,not_as_described,3.97,0
R00014471,O00081075,2024-07-11,buyer_remorse,8.78,0
R00014472,O00081077,2024-09-19,damaged_item,108.71,0
R00014473,O00081079,2025-12-16,not_as_described,61.0,0
R00014474,O00081080,2025-09-09,damaged_item,53.5,0
R00014475,O00081083,2024-04-02,buyer_remorse,25.73,0
R00014476,O00081090,2026-01-02,damaged_item,135.22,0
R00014477,O00081092,2024-11-05,not_as_described,23.18,0
R00014478,O00081102,2025-11-25,order_cancelled,145.33,1
R00014479,O00081103,2025-09-18,not_as_described,91.13,0
R00014480,O00081116,2024-09-29,damaged_item,8.01,0
R00014481,O00081118,2025-06-16,not_as_described,52.4,1
R00014482,O00081139,2024-12-30,fraud_suspected,18.66,0
R00014483,O00081140,2025-05-11,fraud_suspected,53.37,0
R00014484,O00081146,2025-06-17,fraud_suspected,51.38,0
R00014485,O00081147,2025-09-29,fraud_suspected,113.87,0
R00014486,O00081153,2024-09-30,fraud_suspected,28.49,0
R00014487,O00081157,2024-12-30,order_cancelled,13.51,1
R00014488,O00081158,2024-09-04,fraud_suspected,13.67,0
R00014489,O00081162,2025-11-07,fraud_suspected,49.74,0
R00014490,O00081164,2025-12-01,fraud_suspected,41.32,0
R00014491,O00081166,2026-01-09,fraud_suspected,131.25,1
R00014492,O00081167,2025-10-26,fraud_suspected,99.78,0
R00014493,O00081183,2024-11-05,order_cancelled,39.37,0
R00014494,O00081184,2024-09-13,fraud_suspected,23.6,0
R00014495,O00081185,2024-12-20,fraud_suspected,284.22,0
R00014496,O00081186,2025-12-04,fraud_suspected,45.45,0
R00014497,O00081198,2024-12-15,fraud_suspected,80.72,0
R00014498,O00081205,2024-11-10,fraud_suspected,36.59,0
R00014499,O00081206,2025-11-05,fraud_suspected,26.54,0
R00014500,O00081212,2025-01-14,fraud_suspected,553.06,1
R00014501,O00081214,2025-02-08,fraud_suspected,168.54,0
R00014502,O00081218,2026-01-03,fraud_suspected,27.68,1
R00014503,O00081219,2025-05-16,fraud_suspected,3.62,0
R00014504,O00081221,2024-12-02,fraud_suspected,27.6,0
R00014505,O00081222,2024-05-05,fraud_suspected,270.61,0
R00014506,O00081223,2025-09-15,fraud_suspected,4.53,0
R00014507,O00081237,2025-12-03,damaged_item,41.58,0
R00014508,O00081240,2025-11-01,damaged_item,14.84,1
R00014509,O00081243,2025-12-09,damaged_item,35.45,0
R00014510,O00081261,2026-03-26,buyer_remorse,334.87,0
R00014511,O00081281,2026-01-14,buyer_remorse,18.57,0
R00014512,O00081294,2025-09-20,not_as_described,19.62,0
R00014513,O00081295,2024-07-23,buyer_remorse,20.01,0
R00014514,O00081297,2024-07-03,order_cancelled,301.7,1
R00014515,O00081298,2024-12-12,not_as_described,200.6,1
R00014516,O00081299,2024-09-12,not_as_described,39.12,0
R00014517,O00081307,2025-04-16,not_as_described,172.78,1
R00014518,O00081317,2025-12-17,order_cancelled,81.09,1
R00014519,O00081323,2025-02-27,not_as_described,37.57,1
R00014520,O00081328,2025-08-12,order_cancelled,433.4,0
R00014521,O00081330,2026-01-11,late_delivery,14.3,0
R00014522,O00081331,2024-12-20,buyer_remorse,10.8,0
R00014523,O00081355,2026-02-05,buyer_remorse,434.94,1
R00014524,O00081366,2024-09-10,buyer_remorse,36.7,0
R00014525,O00081373,2025-09-30,damaged_item,26.0,0
R00014526,O00081381,2025-03-19,buyer_remorse,153.2,0
R00014527,O00081389,2024-06-25,fraud_suspected,125.34,0
R00014528,O00081395,2026-03-04,fraud_suspected,179.98,0
R00014529,O00081396,2024-04-10,fraud_suspected,5.25,0
R00014530,O00081405,2024-12-06,order_cancelled,127.52,1
R00014531,O00081412,2025-01-30,fraud_suspected,43.44,0
R00014532,O00081423,2024-04-01,fraud_suspected,78.24,1
R00014533,O00081430,2024-12-28,late_delivery,916.65,1
R00014534,O00081431,2025-08-12,order_cancelled,117.42,1
R00014535,O00081436,2024-08-09,damaged_item,9.74,0
R00014536,O00081437,2025-06-03,buyer_remorse,60.42,1
R00014537,O00081440,2024-10-22,not_as_described,27.48,0
R00014538,O00081444,2025-05-19,order_cancelled,43.13,1
R00014539,O00081446,2026-02-26,buyer_remorse,197.22,0
R00014540,O00081448,2026-03-04,not_as_described,5.5,0
R00014541,O00081457,2026-03-08,not_as_described,28.81,0
R00014542,O00081459,2025-06-09,item_not_received,64.37,1
R00014543,O00081463,2025-09-23,damaged_item,153.5,1
R00014544,O00081466,2025-12-29,late_delivery,333.76,0
R00014545,O00081467,2025-12-09,buyer_remorse,385.56,0
R00014546,O00081468,2025-10-14,not_as_described,18.53,0
R00014547,O00081471,2025-12-19,damaged_item,142.72,0
R00014548,O00081473,2026-01-25,damaged_item,11.5,0
R00014549,O00081481,2024-11-04,buyer_remorse,165.66,0
R00014550,O00081486,2024-10-20,damaged_item,41.57,0
R00014551,O00081490,2024-11-30,buyer_remorse,256.49,1
R00014552,O00081507,2025-06-08,order_cancelled,276.95,1
R00014553,O00081538,2025-10-20,damaged_item,54.47,1
R00014554,O00081546,2024-12-18,order_cancelled,20.83,0
R00014555,O00081549,2025-04-21,not_as_described,22.52,1
R00014556,O00081555,2025-03-03,damaged_item,20.83,1
R00014557,O00081564,2026-01-23,order_cancelled,249.07,1
R00014558,O00081569,2025-05-11,buyer_remorse,98.05,1
R00014559,O00081581,2025-08-29,damaged_item,430.02,1
R00014560,O00081587,2025-11-10,damaged_item,16.65,0
R00014561,O00081599,2024-11-10,buyer_remorse,35.46,0
R00014562,O00081603,2025-06-22,damaged_item,51.2,0
R00014563,O00081605,2024-11-23,not_as_described,197.06,0
R00014564,O00081609,2025-05-03,buyer_remorse,35.04,0
R00014565,O00081620,2025-11-20,order_cancelled,118.38,1
R00014566,O00081622,2025-10-27,not_as_described,30.17,0
R00014567,O00081634,2025-09-22,not_as_described,22.9,1
R00014568,O00081639,2026-03-29,not_as_described,11.89,0
R00014569,O00081649,2025-09-05,order_cancelled,48.69,0
R00014570,O00081655,2025-09-05,buyer_remorse,34.89,0
R00014571,O00081671,2025-03-09,damaged_item,42.8,0
R00014572,O00081675,2025-02-25,damaged_item,43.48,0
R00014573,O00081677,2025-11-30,order_cancelled,23.04,1
R00014574,O00081680,2025-11-07,damaged_item,120.07,0
R00014575,O00081682,2024-09-24,damaged_item,56.32,0
R00014576,O00081695,2024-07-29,buyer_remorse,6.55,0
R00014577,O00081699,2025-11-20,damaged_item,233.08,1
R00014578,O00081730,2026-01-12,buyer_remorse,48.95,0
R00014579,O00081735,2025-09-26,not_as_described,21.0,0
R00014580,O00081744,2025-09-30,damaged_item,41.34,0
R00014581,O00081745,2025-09-26,damaged_item,298.43,1
R00014582,O00081754,2026-02-15,fraud_suspected,4.24,0
R00014583,O00081755,2026-01-23,fraud_suspected,24.25,0
R00014584,O00081756,2025-11-29,fraud_suspected,50.52,0
R00014585,O00081762,2025-07-02,not_as_described,86.57,1
R00014586,O00081763,2024-09-26,not_as_described,56.06,1
R00014587,O00081781,2025-12-25,buyer_remorse,56.06,0
R00014588,O00081801,2025-06-11,damaged_item,416.62,0
R00014589,O00081808,2024-05-07,not_as_described,326.12,1
R00014590,O00081809,2024-06-10,damaged_item,119.19,0
R00014591,O00081820,2025-12-08,buyer_remorse,58.74,0
R00014592,O00081833,2026-02-26,damaged_item,63.43,0
R00014593,O00081835,2025-10-31,fraud_suspected,13.91,1
R00014594,O00081843,2025-03-13,fraud_suspected,41.14,0
R00014595,O00081844,2025-11-10,fraud_suspected,47.69,1
R00014596,O00081845,2025-02-08,fraud_suspected,161.62,0
R00014597,O00081850,2025-11-16,fraud_suspected,8.43,0
R00014598,O00081853,2025-10-31,fraud_suspected,37.47,0
R00014599,O00081859,2025-06-28,order_cancelled,37.6,1
R00014600,O00081860,2025-11-08,buyer_remorse,80.18,0
R00014601,O00081868,2025-12-30,buyer_remorse,41.24,0
R00014602,O00081870,2025-07-01,buyer_remorse,21.6,1
R00014603,O00081871,2026-02-11,buyer_remorse,131.44,0
R00014604,O00081873,2025-07-10,damaged_item,36.18,0
R00014605,O00081877,2026-03-15,damaged_item,102.34,0
R00014606,O00081881,2024-11-22,buyer_remorse,47.71,0
R00014607,O00081888,2025-03-09,order_cancelled,65.48,0
R00014608,O00081891,2024-06-10,buyer_remorse,62.12,0
R00014609,O00081896,2025-01-22,damaged_item,158.3,0
R00014610,O00081900,2025-07-04,buyer_remorse,19.61,0
R00014611,O00081906,2025-02-24,buyer_remorse,76.4,0
R00014612,O00081914,2026-01-06,not_as_described,110.33,0
R00014613,O00081915,2026-01-16,buyer_remorse,114.03,0
R00014614,O00081922,2025-10-02,order_cancelled,96.27,1
R00014615,O00081925,2025-04-28,order_cancelled,188.49,1
R00014616,O00081926,2024-07-24,order_cancelled,87.23,1
R00014617,O00081927,2026-02-07,fraud_suspected,332.79,0
R00014618,O00081929,2025-06-22,fraud_suspected,58.08,0
R00014619,O00081938,2025-10-23,fraud_suspected,178.86,1
R00014620,O00081940,2024-12-26,fraud_suspected,13.58,1
R00014621,O00081941,2025-03-14,fraud_suspected,158.32,0
R00014622,O00081942,2024-08-02,fraud_suspected,94.03,0
R00014623,O00081943,2025-02-11,fraud_suspected,17.74,0
R00014624,O00081947,2024-09-15,fraud_suspected,274.86,1
R00014625,O00081950,2024-10-10,order_cancelled,47.76,0
R00014626,O00081951,2025-06-22,fraud_suspected,46.29,0
R00014627,O00081953,2024-12-16,fraud_suspected,40.77,0
R00014628,O00081967,2025-07-21,order_cancelled,52.31,1
R00014629,O00081969,2026-01-12,buyer_remorse,218.57,0
R00014630,O00081977,2025-03-23,not_as_described,172.35,1
R00014631,O00081978,2026-01-17,damaged_item,51.15,0
R00014632,O00081998,2026-03-11,not_as_described,32.51,0
R00014633,O00081999,2026-03-06,buyer_remorse,133.11,0
R00014634,O00082006,2026-01-22,buyer_remorse,8.82,0
R00014635,O00082008,2025-11-04,order_cancelled,55.28,1
R00014636,O00082012,2025-08-25,order_cancelled,225.88,1
R00014637,O00082018,2025-11-23,order_cancelled,104.78,0
R00014638,O00082021,2025-06-06,damaged_item,84.36,0
R00014639,O00082024,2024-11-19,order_cancelled,97.49,1
R00014640,O00082063,2025-12-06,order_cancelled,14.0,1
R00014641,O00082065,2025-07-31,not_as_described,80.85,0
R00014642,O00082072,2024-12-10,not_as_described,4.91,0
R00014643,O00082073,2026-01-17,damaged_item,10.22,0
R00014644,O00082074,2024-10-06,damaged_item,12.22,0
R00014645,O00082079,2025-12-08,item_not_received,35.09,0
R00014646,O00082092,2025-09-11,damaged_item,763.0,0
R00014647,O00082094,2024-07-06,not_as_described,4.96,0
R00014648,O00082098,2025-03-29,order_cancelled,9.79,1
R00014649,O00082106,2026-01-27,not_as_described,242.59,1
R00014650,O00082108,2025-03-04,not_as_described,670.31,0
R00014651,O00082121,2025-09-17,buyer_remorse,67.18,1
R00014652,O00082122,2025-11-08,damaged_item,31.04,0
R00014653,O00082141,2024-10-20,not_as_described,121.73,1
R00014654,O00082142,2026-02-28,not_as_described,6.7,0
R00014655,O00082150,2025-12-11,not_as_described,49.41,0
R00014656,O00082151,2024-08-03,not_as_described,42.6,0
R00014657,O00082153,2025-11-09,buyer_remorse,24.69,0
R00014658,O00082156,2025-04-14,damaged_item,31.4,1
R00014659,O00082167,2024-12-01,damaged_item,20.29,0
R00014660,O00082177,2026-02-19,order_cancelled,574.37,1
R00014661,O00082181,2025-01-27,damaged_item,139.88,1
R00014662,O00082182,2025-12-25,order_cancelled,15.53,0
R00014663,O00082185,2025-03-27,not_as_described,63.62,0
R00014664,O00082189,2026-02-08,not_as_described,331.77,0
R00014665,O00082194,2026-02-02,order_cancelled,205.0,1
R00014666,O00082196,2025-05-28,order_cancelled,193.87,1
R00014667,O00082208,2024-05-03,damaged_item,86.62,0
R00014668,O00082215,2025-09-20,not_as_described,34.92,0
R00014669,O00082230,2026-03-09,damaged_item,814.15,1
R00014670,O00082236,2025-05-13,buyer_remorse,95.18,0
R00014671,O00082237,2025-08-01,damaged_item,48.27,0
R00014672,O00082242,2025-08-16,not_as_described,299.9,1
R00014673,O00082245,2025-07-21,buyer_remorse,23.62,1
R00014674,O00082249,2025-02-24,not_as_described,85.93,1
R00014675,O00082252,2025-06-30,order_cancelled,117.96,1
R00014676,O00082279,2025-06-22,damaged_item,192.04,0
R00014677,O00082284,2025-04-10,not_as_described,102.57,0
R00014678,O00082286,2025-02-20,damaged_item,16.31,0
R00014679,O00082287,2025-08-12,not_as_described,187.93,1
R00014680,O00082295,2026-01-07,not_as_described,27.87,0
R00014681,O00082296,2026-02-03,not_as_described,29.95,0
R00014682,O00082301,2026-01-22,not_as_described,141.16,1
R00014683,O00082306,2026-03-14,buyer_remorse,31.49,0
R00014684,O00082314,2025-11-20,damaged_item,24.65,0
R00014685,O00082351,2025-01-27,not_as_described,52.68,0
R00014686,O00082363,2026-02-25,not_as_described,8.81,0
R00014687,O00082374,2025-08-03,not_as_described,125.33,0
R00014688,O00082386,2025-02-15,buyer_remorse,31.25,0
R00014689,O00082389,2025-01-12,order_cancelled,79.81,0
R00014690,O00082392,2025-01-30,damaged_item,59.76,0
R00014691,O00082397,2025-12-26,not_as_described,326.18,0
R00014692,O00082405,2025-12-29,not_as_described,144.24,0
R00014693,O00082412,2025-12-23,damaged_item,569.79,1
R00014694,O00082414,2026-03-13,not_as_described,27.37,0
R00014695,O00082415,2025-10-12,order_cancelled,18.84,1
R00014696,O00082419,2024-08-23,not_as_described,162.74,0
R00014697,O00082420,2025-04-20,damaged_item,38.67,1
R00014698,O00082422,2024-09-25,not_as_described,80.28,1
R00014699,O00082434,2025-09-04,buyer_remorse,127.89,1
R00014700,O00082459,2026-02-11,damaged_item,12.86,0
R00014701,O00082466,2025-11-20,damaged_item,51.27,0
R00014702,O00082468,2025-12-30,order_cancelled,149.75,1
R00014703,O00082474,2026-01-25,buyer_remorse,176.26,1
R00014704,O00082479,2025-12-29,damaged_item,10.51,0
R00014705,O00082486,2025-11-25,damaged_item,24.84,0
R00014706,O00082488,2024-11-21,not_as_described,51.54,0
R00014707,O00082490,2025-11-16,not_as_described,28.97,0
R00014708,O00082493,2025-01-31,damaged_item,59.23,1
R00014709,O00082496,2026-03-03,buyer_remorse,2.96,0
R00014710,O00082508,2025-10-11,buyer_remorse,96.2,0
R00014711,O00082528,2024-12-27,order_cancelled,41.84,1
R00014712,O00082531,2025-07-07,buyer_remorse,116.47,0
R00014713,O00082538,2025-08-13,not_as_described,75.24,0
R00014714,O00082545,2025-09-06,damaged_item,88.25,1
R00014715,O00082547,2025-09-21,buyer_remorse,30.9,1
R00014716,O00082551,2025-11-28,buyer_remorse,5.16,0
R00014717,O00082555,2024-05-11,not_as_described,16.24,0
R00014718,O00082560,2025-08-26,not_as_described,22.45,0
R00014719,O00082578,2025-08-11,order_cancelled,1366.13,1
R00014720,O00082587,2025-06-28,buyer_remorse,18.32,0
R00014721,O00082595,2025-12-20,buyer_remorse,73.09,1
R00014722,O00082596,2025-08-24,buyer_remorse,75.74,0
R00014723,O00082606,2025-12-20,not_as_described,99.45,0
R00014724,O00082607,2026-03-12,not_as_described,78.39,0
R00014725,O00082612,2024-10-04,buyer_remorse,34.99,0
R00014726,O00082625,2025-06-18,damaged_item,224.73,0
R00014727,O00082630,2025-12-29,damaged_item,58.05,0
R00014728,O00082643,2025-09-28,damaged_item,142.03,1
R00014729,O00082646,2025-10-30,buyer_remorse,53.52,0
R00014730,O00082654,2026-02-16,not_as_described,49.9,0
R00014731,O00082655,2025-08-31,damaged_item,519.4,0
R00014732,O00082657,2025-12-02,buyer_remorse,9.63,0
R00014733,O00082659,2026-03-11,not_as_described,41.81,1
R00014734,O00082665,2026-01-01,damaged_item,27.69,0
R00014735,O00082670,2025-10-20,buyer_remorse,15.92,0
R00014736,O00082673,2025-08-24,not_as_described,46.18,0
R00014737,O00082682,2025-02-16,fraud_suspected,44.93,0
R00014738,O00082683,2025-12-28,fraud_suspected,37.11,0
R00014739,O00082686,2024-12-03,fraud_suspected,24.26,0
R00014740,O00082701,2025-11-20,fraud_suspected,40.92,0
R00014741,O00082702,2024-07-24,order_cancelled,39.09,0
R00014742,O00082703,2026-01-26,fraud_suspected,71.96,0
R00014743,O00082710,2025-01-26,fraud_suspected,39.89,0
R00014744,O00082714,2025-03-25,fraud_suspected,36.69,0
R00014745,O00082719,2025-04-06,fraud_suspected,108.68,0
R00014746,O00082720,2025-05-24,fraud_suspected,23.85,0
R00014747,O00082723,2024-06-13,fraud_suspected,67.97,1
R00014748,O00082728,2024-12-06,buyer_remorse,221.94,1
R00014749,O00082733,2024-12-13,damaged_item,9.4,0
R00014750,O00082736,2024-11-28,damaged_item,42.13,0
R00014751,O00082738,2025-10-11,damaged_item,53.12,1
R00014752,O00082740,2025-07-12,not_as_described,262.81,1
R00014753,O00082747,2025-11-26,order_cancelled,114.34,1
R00014754,O00082748,2025-11-27,damaged_item,3.37,0
R00014755,O00082752,2026-02-04,not_as_described,97.46,0
R00014756,O00082754,2026-02-01,buyer_remorse,78.32,1
R00014757,O00082755,2026-01-12,late_delivery,3.19,0
R00014758,O00082759,2026-03-02,not_as_described,16.07,0
R00014759,O00082765,2026-01-15,buyer_remorse,12.3,0
R00014760,O00082768,2025-12-02,order_cancelled,25.81,1
R00014761,O00082769,2026-01-08,fraud_suspected,53.35,1
R00014762,O00082779,2025-07-14,buyer_remorse,9.43,0
R00014763,O00082785,2025-09-08,damaged_item,34.3,1
R00014764,O00082796,2024-12-16,order_cancelled,275.75,1
R00014765,O00082801,2025-01-19,fraud_suspected,124.06,0
R00014766,O00082804,2025-12-02,fraud_suspected,19.05,0
R00014767,O00082806,2025-03-01,fraud_suspected,38.54,0
R00014768,O00082807,2024-08-16,fraud_suspected,232.37,1
R00014769,O00082809,2025-05-04,fraud_suspected,18.85,0
R00014770,O00082810,2025-11-20,fraud_suspected,34.07,0
R00014771,O00082815,2025-05-24,fraud_suspected,13.8,0
R00014772,O00082822,2026-01-17,fraud_suspected,97.39,0
R00014773,O00082823,2025-12-26,fraud_suspected,69.22,1
R00014774,O00082840,2026-02-15,not_as_described,13.16,0
R00014775,O00082847,2024-08-05,not_as_described,74.45,0
R00014776,O00082852,2026-03-13,damaged_item,162.36,0
R00014777,O00082855,2025-03-19,order_cancelled,458.47,1
R00014778,O00082875,2025-05-18,order_cancelled,37.0,0
R00014779,O00082880,2025-02-15,not_as_described,10.28,0
R00014780,O00082881,2024-04-27,damaged_item,173.37,0
R00014781,O00082887,2025-01-18,not_as_described,24.2,0
R00014782,O00082888,2025-02-13,buyer_remorse,12.54,0
R00014783,O00082892,2025-04-21,not_as_described,144.88,0
R00014784,O00082897,2025-06-24,damaged_item,40.62,0
