dispute_id,order_id,dispute_date,dispute_reason,dispute_status,dispute_amount
D00014428,O00102546,2024-10-02,damaged_item,won_by_seller,168.79
D00014429,O00102553,2026-03-28,item_not_received,won_by_seller,159.17
D00014430,O00102570,2025-12-04,unauthorized_transaction,won_by_buyer,30.2
D00014431,O00102576,2024-07-06,not_as_described,won_by_buyer,93.06
D00014432,O00102580,2024-09-19,not_as_described,won_by_buyer,18.26
D00014433,O00102584,2026-03-06,refund_not_processed,won_by_seller,76.62
D00014434,O00102587,2024-09-24,not_as_described,under_review,90.05
D00014435,O00102589,2026-04-10,damaged_item,won_by_buyer,43.42
D00014436,O00102596,2025-06-04,not_as_described,won_by_buyer,91.95
D00014437,O00102603,2025-01-25,not_as_described,won_by_seller,86.03
D00014438,O00102604,2024-05-21,damaged_item,won_by_seller,24.56
D00014439,O00102605,2024-12-29,not_as_described,won_by_seller,121.8
D00014440,O00102610,2025-04-20,not_as_described,won_by_seller,13.69
D00014441,O00102613,2024-07-14,not_as_described,won_by_seller,228.76
D00014442,O00102621,2025-11-15,damaged_item,under_review,77.31
D00014443,O00102622,2025-10-31,unauthorized_transaction,won_by_seller,191.48
D00014444,O00102623,2025-06-23,not_as_described,won_by_seller,353.07
D00014445,O00102625,2024-04-11,item_not_received,won_by_seller,40.41
D00014446,O00102629,2024-12-25,refund_not_processed,under_review,37.21
D00014447,O00102635,2025-08-29,unauthorized_transaction,won_by_buyer,14.16
D00014448,O00102642,2025-06-08,unauthorized_transaction,won_by_seller,22.05
D00014449,O00102646,2025-06-07,damaged_item,under_review,93.78
D00014450,O00102650,2025-12-15,item_not_received,won_by_buyer,153.25
D00014451,O00102657,2025-03-16,unauthorized_transaction,won_by_seller,22.54
D00014452,O00102662,2025-01-30,unauthorized_transaction,won_by_seller,18.62
D00014453,O00102674,2025-04-14,unauthorized_transaction,won_by_buyer,69.83
D00014454,O00102684,2024-12-09,unauthorized_transaction,under_review,108.07
D00014455,O00102694,2026-01-21,not_as_described,won_by_buyer,42.6
D00014456,O00102702,2025-09-19,item_not_received,won_by_buyer,170.18
D00014457,O00102718,2026-02-12,not_as_described,won_by_buyer,30.52
D00014458,O00102722,2025-01-09,unauthorized_transaction,won_by_buyer,22.91
D00014459,O00102725,2026-01-21,unauthorized_transaction,won_by_buyer,19.77
D00014460,O00102733,2025-05-24,not_as_described,won_by_seller,24.91
D00014461,O00102747,2025-10-04,damaged_item,under_review,86.71
D00014462,O00102748,2024-10-27,not_as_described,won_by_buyer,22.34
D00014463,O00102770,2026-03-18,refund_not_processed,won_by_seller,4.65
D00014464,O00102772,2025-10-04,not_as_described,won_by_seller,144.55
D00014465,O00102781,2026-02-21,not_as_described,under_review,59.38
D00014466,O00102783,2025-11-15,not_as_described,won_by_seller,4.41
D00014467,O00102798,2025-11-10,not_as_described,won_by_buyer,32.0
D00014468,O00102800,2025-02-21,unauthorized_transaction,won_by_buyer,9.93
D00014469,O00102813,2026-02-26,refund_not_processed,won_by_seller,124.81
D00014470,O00102816,2024-08-24,not_as_described,won_by_seller,16.13
D00014471,O00102821,2024-06-14,not_as_described,won_by_buyer,99.23
D00014472,O00102834,2025-04-07,refund_not_processed,won_by_seller,130.51
D00014473,O00102842,2025-03-06,item_not_received,under_review,11.85
D00014474,O00102844,2024-12-07,unauthorized_transaction,won_by_buyer,7.96
D00014475,O00102848,2024-07-14,item_not_received,won_by_buyer,40.58
D00014476,O00102849,2024-10-30,unauthorized_transaction,won_by_buyer,25.82
D00014477,O00102850,2024-11-04,not_as_described,won_by_buyer,14.78
D00014478,O00102865,2025-06-26,unauthorized_transaction,won_by_seller,208.99
D00014479,O00102875,2026-01-29,unauthorized_transaction,won_by_buyer,15.11
D00014480,O00102881,2024-05-02,not_as_described,under_review,104.83
D00014481,O00102888,2025-10-31,not_as_described,under_review,236.33
D00014482,O00102896,2025-08-23,not_as_described,under_review,408.84
D00014483,O00102901,2026-02-28,not_as_described,under_review,162.95
D00014484,O00102905,2025-10-24,damaged_item,under_review,66.24
D00014485,O00102912,2026-01-30,damaged_item,under_review,31.57
D00014486,O00102916,2026-03-09,unauthorized_transaction,won_by_buyer,73.35
D00014487,O00102920,2026-01-11,not_as_described,won_by_seller,164.77
D00014488,O00102926,2026-03-04,not_as_described,won_by_seller,81.26
D00014489,O00102957,2025-02-27,item_not_received,won_by_seller,36.2
D00014490,O00102959,2025-02-26,unauthorized_transaction,won_by_seller,142.88
D00014491,O00102961,2024-09-30,not_as_described,won_by_seller,59.67
D00014492,O00102964,2024-11-30,not_as_described,under_review,19.26
D00014493,O00102979,2025-06-04,not_as_described,under_review,245.72
D00014494,O00102989,2024-12-29,damaged_item,won_by_seller,190.65
D00014495,O00103018,2026-01-31,not_as_described,won_by_seller,24.72
D00014496,O00103025,2025-11-05,unauthorized_transaction,won_by_buyer,8.88
D00014497,O00103033,2025-12-24,not_as_described,won_by_buyer,11.98
D00014498,O00103063,2025-06-02,not_as_described,won_by_buyer,19.28
D00014499,O00103064,2025-04-18,not_as_described,won_by_seller,56.63
D00014500,O00103065,2025-11-10,item_not_received,won_by_seller,299.98
D00014501,O00103072,2025-04-11,not_as_described,won_by_seller,20.12
D00014502,O00103079,2025-06-19,item_not_received,won_by_seller,7.18
D00014503,O00103081,2024-10-30,unauthorized_transaction,won_by_buyer,184.86
D00014504,O00103085,2025-12-25,not_as_described,won_by_seller,766.53
D00014505,O00103090,2025-09-23,unauthorized_transaction,won_by_buyer,194.08
D00014506,O00103098,2025-10-19,damaged_item,won_by_buyer,160.27
D00014507,O00103106,2025-03-09,damaged_item,won_by_buyer,113.95
D00014508,O00103108,2025-04-29,refund_not_processed,under_review,295.62
D00014509,O00103114,2024-11-21,damaged_item,won_by_buyer,68.07
D00014510,O00103116,2025-11-11,not_as_described,won_by_seller,83.67
D00014511,O00103131,2025-09-15,refund_not_processed,won_by_buyer,9.27
D00014512,O00103146,2025-12-15,item_not_received,won_by_buyer,25.58
D00014513,O00103147,2026-02-24,damaged_item,won_by_seller,71.11
D00014514,O00103149,2025-01-10,item_not_received,won_by_seller,57.37
D00014515,O00103157,2025-09-02,not_as_described,won_by_buyer,37.54
D00014516,O00103165,2026-01-09,item_not_received,won_by_seller,74.07
D00014517,O00103173,2026-04-09,refund_not_processed,won_by_buyer,45.96
D00014518,O00103174,2026-03-15,item_not_received,won_by_seller,119.88
D00014519,O00103180,2025-05-30,item_not_received,won_by_seller,51.5
D00014520,O00103183,2025-11-06,not_as_described,under_review,77.47
D00014521,O00103187,2024-09-17,refund_not_processed,won_by_buyer,21.0
D00014522,O00103202,2025-02-03,item_not_received,won_by_buyer,14.3
D00014523,O00103207,2025-08-22,unauthorized_transaction,won_by_seller,122.79
D00014524,O00103209,2025-12-05,unauthorized_transaction,won_by_seller,14.5
D00014525,O00103213,2025-12-24,not_as_described,won_by_buyer,193.64
D00014526,O00103214,2025-06-28,item_not_received,won_by_buyer,44.25
D00014527,O00103215,2025-12-15,item_not_received,won_by_buyer,14.15
D00014528,O00103217,2025-08-30,not_as_described,won_by_buyer,48.85
D00014529,O00103220,2025-11-13,not_as_described,won_by_buyer,24.03
D00014530,O00103223,2025-04-18,damaged_item,under_review,821.38
D00014531,O00103230,2025-11-16,not_as_described,won_by_seller,64.15
D00014532,O00103242,2026-01-16,unauthorized_transaction,won_by_buyer,286.7
D00014533,O00103252,2024-07-06,damaged_item,won_by_seller,63.53
D00014534,O00103272,2025-08-17,unauthorized_transaction,won_by_seller,37.26
D00014535,O00103280,2025-06-10,damaged_item,won_by_seller,87.01
D00014536,O00103290,2025-09-12,unauthorized_transaction,won_by_buyer,60.2
D00014537,O00103296,2025-08-14,item_not_received,under_review,24.53
D00014538,O00103306,2025-10-20,item_not_received,won_by_buyer,26.9
D00014539,O00103314,2024-11-07,unauthorized_transaction,won_by_buyer,7.96
D00014540,O00103327,2025-05-27,item_not_received,won_by_buyer,284.91
D00014541,O00103340,2024-09-24,unauthorized_transaction,won_by_seller,36.73
D00014542,O00103342,2025-05-16,unauthorized_transaction,under_review,42.4
D00014543,O00103354,2025-10-13,not_as_described,won_by_buyer,216.22
D00014544,O00103360,2026-02-26,refund_not_processed,under_review,24.16
D00014545,O00103363,2025-12-13,not_as_described,won_by_buyer,28.26
D00014546,O00103364,2025-12-16,unauthorized_transaction,won_by_buyer,234.41
D00014547,O00103375,2024-12-13,not_as_described,won_by_seller,79.89
D00014548,O00103378,2025-11-18,unauthorized_transaction,won_by_buyer,45.24
D00014549,O00103380,2026-02-05,item_not_received,won_by_seller,137.88
D00014550,O00103381,2026-02-24,unauthorized_transaction,under_review,231.67
D00014551,O00103382,2026-02-26,unauthorized_transaction,under_review,12.23
D00014552,O00103383,2026-01-08,damaged_item,won_by_seller,11.86
D00014553,O00103399,2025-12-05,refund_not_processed,won_by_seller,17.82
D00014554,O00103402,2025-11-07,not_as_described,won_by_seller,111.39
D00014555,O00103408,2025-01-18,not_as_described,under_review,11.88
D00014556,O00103423,2025-07-06,not_as_described,won_by_seller,29.79
D00014557,O00103427,2024-08-03,not_as_described,won_by_buyer,1135.85
D00014558,O00103437,2024-09-05,refund_not_processed,won_by_buyer,15.37
D00014559,O00103439,2025-12-13,not_as_described,won_by_seller,754.46
D00014560,O00103445,2025-05-24,refund_not_processed,under_review,8.98
D00014561,O00103449,2025-10-01,item_not_received,won_by_seller,3.55
D00014562,O00103457,2025-06-26,not_as_described,won_by_buyer,71.94
D00014563,O00103467,2026-01-02,unauthorized_transaction,under_review,55.53
D00014564,O00103478,2025-04-19,not_as_described,won_by_buyer,134.71
D00014565,O00103483,2025-01-28,item_not_received,won_by_seller,116.59
D00014566,O00103486,2025-09-08,unauthorized_transaction,under_review,320.84
D00014567,O00103491,2025-12-04,refund_not_processed,won_by_buyer,15.39
D00014568,O00103492,2025-07-14,not_as_described,won_by_buyer,65.87
D00014569,O00103497,2025-05-02,unauthorized_transaction,under_review,36.72
D00014570,O00103503,2025-05-30,item_not_received,won_by_buyer,43.66
D00014571,O00103510,2025-11-14,not_as_described,won_by_buyer,9.48
D00014572,O00103512,2025-10-05,not_as_described,won_by_seller,134.38
D00014573,O00103528,2025-11-02,item_not_received,won_by_seller,35.37
D00014574,O00103533,2026-03-03,not_as_described,under_review,65.22
D00014575,O00103534,2025-07-06,not_as_described,won_by_buyer,58.12
D00014576,O00103535,2025-07-28,unauthorized_transaction,under_review,25.18
D00014577,O00103536,2026-03-16,not_as_described,won_by_seller,87.45
D00014578,O00103544,2025-09-21,unauthorized_transaction,won_by_buyer,49.0
D00014579,O00103564,2025-06-07,not_as_described,under_review,9.98
D00014580,O00103567,2025-12-17,not_as_described,won_by_buyer,17.1
D00014581,O00103581,2025-02-20,refund_not_processed,won_by_buyer,78.03
D00014582,O00103583,2025-02-25,not_as_described,won_by_seller,246.79
D00014583,O00103586,2024-07-08,not_as_described,won_by_buyer,290.33
D00014584,O00103587,2025-09-17,not_as_described,won_by_buyer,122.91
D00014585,O00103592,2025-04-07,not_as_described,won_by_buyer,167.13
D00014586,O00103607,2026-01-04,not_as_described,won_by_buyer,32.68
D00014587,O00103617,2025-10-23,item_not_received,won_by_seller,110.15
D00014588,O00103625,2024-11-14,damaged_item,won_by_buyer,37.32
D00014589,O00103628,2025-12-22,item_not_received,won_by_seller,46.19
D00014590,O00103631,2025-12-08,unauthorized_transaction,under_review,30.97
D00014591,O00103632,2024-11-20,late_delivery,under_review,34.77
D00014592,O00103633,2024-08-25,item_not_received,won_by_seller,7.14
D00014593,O00103639,2025-01-08,item_not_received,won_by_buyer,22.98
D00014594,O00103642,2025-12-26,unauthorized_transaction,won_by_buyer,16.68
D00014595,O00103658,2025-04-03,unauthorized_transaction,under_review,22.26
D00014596,O00103668,2024-11-29,not_as_described,won_by_buyer,14.4
D00014597,O00103680,2025-09-09,not_as_described,won_by_buyer,16.42
D00014598,O00103688,2026-01-03,not_as_described,won_by_seller,76.74
D00014599,O00103689,2025-08-10,item_not_received,won_by_seller,45.82
D00014600,O00103703,2025-03-08,unauthorized_transaction,won_by_seller,13.7
D00014601,O00103705,2026-01-03,unauthorized_transaction,won_by_buyer,201.94
D00014602,O00103708,2025-09-17,not_as_described,won_by_buyer,21.05
D00014603,O00103709,2025-10-24,not_as_described,won_by_buyer,115.56
D00014604,O00103724,2025-12-24,not_as_described,won_by_seller,13.99
D00014605,O00103730,2025-12-15,unauthorized_transaction,won_by_buyer,314.41
D00014606,O00103731,2025-11-27,item_not_received,won_by_seller,42.84
D00014607,O00103733,2026-01-18,unauthorized_transaction,won_by_seller,28.76
D00014608,O00103738,2025-10-16,not_as_described,won_by_seller,332.29
D00014609,O00103753,2026-02-09,damaged_item,under_review,11.49
D00014610,O00103761,2024-11-06,not_as_described,won_by_seller,87.9
D00014611,O00103767,2026-01-08,unauthorized_transaction,won_by_buyer,442.73
D00014612,O00103775,2024-04-17,item_not_received,won_by_seller,33.21
D00014613,O00103776,2025-12-24,not_as_described,won_by_buyer,68.04
D00014614,O00103779,2025-05-16,not_as_described,won_by_buyer,104.76
D00014615,O00103780,2024-10-23,damaged_item,won_by_buyer,6.37
D00014616,O00103792,2025-12-12,unauthorized_transaction,won_by_buyer,19.55
D00014617,O00103795,2026-01-04,damaged_item,won_by_seller,48.99
D00014618,O00103796,2026-03-14,unauthorized_transaction,won_by_buyer,45.77
D00014619,O00103798,2025-02-28,item_not_received,under_review,20.4
D00014620,O00103800,2024-07-28,unauthorized_transaction,won_by_seller,15.8
D00014621,O00103808,2024-12-23,item_not_received,won_by_seller,50.33
D00014622,O00103820,2025-11-23,refund_not_processed,under_review,59.52
D00014623,O00103824,2025-10-01,not_as_described,under_review,13.56
D00014624,O00103828,2025-04-26,unauthorized_transaction,under_review,438.79
D00014625,O00103831,2024-11-26,item_not_received,won_by_buyer,21.63
D00014626,O00103860,2025-10-06,unauthorized_transaction,under_review,318.41
D00014627,O00103864,2025-03-25,unauthorized_transaction,under_review,20.88
D00014628,O00103867,2025-06-15,not_as_described,won_by_buyer,23.26
D00014629,O00103895,2024-10-28,unauthorized_transaction,won_by_buyer,23.56
D00014630,O00103898,2025-11-03,unauthorized_transaction,won_by_seller,13.46
D00014631,O00103902,2024-10-21,refund_not_processed,won_by_seller,346.12
D00014632,O00103910,2025-09-18,damaged_item,won_by_seller,58.58
D00014633,O00103918,2026-03-21,refund_not_processed,won_by_seller,107.36
D00014634,O00103926,2026-03-09,unauthorized_transaction,under_review,114.38
D00014635,O00103930,2026-01-10,unauthorized_transaction,won_by_buyer,270.97
D00014636,O00103942,2026-02-09,item_not_received,under_review,217.25
D00014637,O00103948,2026-01-17,not_as_described,won_by_seller,57.97
D00014638,O00103953,2025-11-17,damaged_item,won_by_buyer,311.36
D00014639,O00103955,2025-06-29,not_as_described,won_by_seller,4.04
D00014640,O00103956,2024-10-25,item_not_received,won_by_buyer,330.93
D00014641,O00103966,2024-06-11,unauthorized_transaction,won_by_buyer,221.84
D00014642,O00103972,2024-09-08,damaged_item,won_by_seller,129.87
D00014643,O00103979,2026-03-02,refund_not_processed,won_by_buyer,124.85
D00014644,O00103997,2026-03-17,unauthorized_transaction,won_by_buyer,73.96
D00014645,O00104022,2025-06-06,not_as_described,won_by_seller,36.44
D00014646,O00104033,2025-10-20,damaged_item,won_by_seller,206.64
D00014647,O00104036,2025-06-11,damaged_item,won_by_buyer,26.07
D00014648,O00104048,2026-01-07,damaged_item,won_by_seller,34.67
D00014649,O00104049,2024-10-20,not_as_described,won_by_seller,41.85
D00014650,O00104051,2024-12-26,not_as_described,won_by_buyer,22.88
D00014651,O00104057,2024-10-25,unauthorized_transaction,under_review,11.92
D00014652,O00104059,2026-04-03,damaged_item,won_by_seller,222.87
D00014653,O00104061,2024-09-24,damaged_item,under_review,17.74
D00014654,O00104062,2026-01-25,damaged_item,won_by_buyer,65.66
D00014655,O00104067,2024-12-14,item_not_received,won_by_seller,143.7
D00014656,O00104070,2025-11-27,item_not_received,won_by_buyer,63.88
D00014657,O00104074,2025-07-06,unauthorized_transaction,under_review,122.64
D00014658,O00104091,2026-01-31,item_not_received,won_by_buyer,28.34
D00014659,O00104109,2025-12-23,not_as_described,won_by_seller,230.06
D00014660,O00104110,2025-07-27,damaged_item,won_by_buyer,69.82
D00014661,O00104111,2025-11-26,item_not_received,won_by_seller,23.63
D00014662,O00104113,2025-03-13,not_as_described,won_by_seller,92.84
D00014663,O00104121,2024-06-16,not_as_described,won_by_buyer,57.6
D00014664,O00104131,2025-04-25,not_as_described,won_by_buyer,141.36
D00014665,O00104136,2025-12-14,damaged_item,won_by_seller,40.71
D00014666,O00104157,2025-08-21,unauthorized_transaction,under_review,70.6
D00014667,O00104160,2026-04-04,unauthorized_transaction,under_review,75.11
D00014668,O00104162,2025-01-30,not_as_described,under_review,17.7
D00014669,O00104163,2025-07-27,unauthorized_transaction,won_by_seller,154.23
D00014670,O00104166,2025-09-24,item_not_received,won_by_buyer,182.53
D00014671,O00104168,2026-01-30,damaged_item,won_by_seller,61.11
D00014672,O00104174,2025-11-02,not_as_described,won_by_seller,26.49
D00014673,O00104182,2025-01-12,not_as_described,won_by_seller,18.52
D00014674,O00104191,2024-09-29,not_as_described,won_by_seller,54.87
D00014675,O00104211,2026-02-19,unauthorized_transaction,won_by_buyer,37.71
