product_id,seller_id,category,subcategory,list_price,estimated_cost,shipping_cost_proxy
P0008817,S00506,Beauty,Hair,29.43,15.13,3.56
P0008818,S00506,Beauty,Hair,46.94,21.98,2.81
P0008819,S00506,Beauty,Skincare,28.33,14.0,3.35
P0008820,S00506,Beauty,Skincare,39.21,21.47,3.41
P0008821,S00506,Toys,STEM,21.34,13.48,4.29
P0008822,S00506,Beauty,Hair,22.97,11.62,3.51
P0008823,S00507,Sports,Cycling,64.68,45.34,7.32
P0008824,S00507,Sports,Fitness,67.82,39.19,8.0
P0008825,S00507,Sports,Team Sports,52.82,35.68,5.43
P0008826,S00507,Sports,Fitness,76.18,53.95,6.31
P0008827,S00507,Sports,Outdoor,113.17,80.9,5.67
P0008828,S00507,Sports,Team Sports,44.5,27.52,6.1
P0008829,S00507,Fashion,Women,34.28,18.95,3.47
P0008830,S00507,Sports,Cycling,148.61,96.15,6.39
P0008831,S00507,Sports,Team Sports,89.51,56.9,7.25
P0008832,S00508,Electronics,Accessories,373.18,293.08,8.12
P0008833,S00508,Toys,Puzzles,40.21,24.59,4.29
P0008834,S00508,Toys,Action Figures,46.38,28.67,4.03
P0008835,S00508,Toys,Educational,36.56,24.71,3.51
P0008836,S00508,Digital Goods,Software,88.32,35.59,0.88
P0008837,S00508,Toys,STEM,22.12,15.3,4.88
P0008838,S00508,Grocery,Pantry,31.01,22.94,3.12
P0008839,S00508,Home,Furniture,217.5,146.75,8.91
P0008840,S00508,Toys,Action Figures,48.15,30.68,4.32
P0008841,S00508,Toys,STEM,33.6,23.6,4.13
P0008842,S00508,Toys,STEM,59.63,37.23,3.92
P0008843,S00508,Toys,Action Figures,64.4,39.45,3.38
P0008844,S00508,Home,Storage,67.56,40.62,9.05
P0008845,S00508,Toys,STEM,59.54,34.28,4.6
P0008846,S00508,Toys,Action Figures,92.62,57.19,3.69
P0008847,S00508,Toys,STEM,79.91,50.36,5.2
P0008848,S00508,Toys,Action Figures,41.82,26.77,4.68
P0008849,S00508,Home,Furniture,94.66,61.53,10.36
P0008850,S00508,Toys,Puzzles,38.22,22.92,4.73
P0008851,S00508,Toys,STEM,50.07,29.59,4.36
P0008852,S00508,Toys,Educational,51.71,34.8,5.25
P0008853,S00508,Toys,Educational,79.47,53.37,4.42
P0008854,S00508,Toys,Puzzles,27.66,18.19,4.67
P0008855,S00508,Toys,Action Figures,47.84,32.83,5.24
P0008856,S00508,Toys,Educational,36.68,22.71,3.91
P0008857,S00508,Toys,Action Figures,29.54,20.19,3.38
P0008858,S00508,Toys,STEM,50.08,32.17,3.87
P0008859,S00508,Toys,Puzzles,41.6,22.26,3.6
P0008860,S00508,Toys,Educational,32.96,20.31,4.07
P0008861,S00508,Toys,Educational,32.42,21.7,4.23
P0008862,S00508,Sports,Team Sports,99.62,72.31,8.0
P0008863,S00508,Toys,Educational,22.96,15.8,4.16
P0008864,S00508,Toys,Action Figures,46.12,30.11,3.69
P0008865,S00508,Toys,Action Figures,57.8,40.17,4.18
P0008866,S00508,Toys,Puzzles,54.77,31.06,4.94
P0008867,S00509,Fashion,Accessories,35.52,18.32,3.55
P0008868,S00509,Fashion,Men,63.24,24.28,4.82
P0008869,S00509,Fashion,Women,152.04,63.68,4.78
P0008870,S00509,Fashion,Accessories,42.98,22.82,3.88
P0008871,S00509,Fashion,Shoes,57.69,23.95,3.86
P0008872,S00509,Fashion,Shoes,76.97,30.42,3.72
P0008873,S00509,Fashion,Women,96.23,43.45,4.84
P0008874,S00509,Sports,Outdoor,113.14,60.34,7.17
P0008875,S00509,Electronics,Audio,244.54,198.9,8.59
P0008876,S00509,Fashion,Shoes,53.82,24.77,5.42
P0008877,S00509,Fashion,Men,82.78,35.64,4.64
P0008878,S00509,Fashion,Women,93.87,41.35,4.19
P0008879,S00509,Fashion,Shoes,56.89,22.84,5.05
P0008880,S00509,Home,Furniture,119.13,63.24,9.12
P0008881,S00509,Fashion,Accessories,75.62,34.35,3.87
P0008882,S00509,Fashion,Men,43.1,18.41,5.07
P0008883,S00510,Fashion,Men,34.73,15.64,4.07
P0008884,S00510,Fashion,Women,38.87,17.85,5.08
P0008885,S00510,Home,Kitchen,153.76,90.8,7.51
P0008886,S00510,Fashion,Accessories,57.27,26.95,3.85
P0008887,S00510,Fashion,Women,40.59,19.91,4.0
P0008888,S00510,Fashion,Shoes,54.02,25.21,3.92
P0008889,S00510,Fashion,Accessories,51.7,30.89,5.21
P0008890,S00510,Fashion,Men,87.23,46.96,4.07
P0008891,S00510,Fashion,Accessories,70.21,29.49,4.03
P0008892,S00510,Fashion,Accessories,107.65,48.61,4.59
P0008893,S00510,Fashion,Men,72.02,35.7,5.39
P0008894,S00510,Fashion,Women,72.43,33.41,3.54
P0008895,S00510,Fashion,Accessories,80.11,38.72,4.89
P0008896,S00510,Fashion,Accessories,41.96,19.69,5.21
P0008897,S00510,Fashion,Men,65.06,31.64,4.25
P0008898,S00510,Fashion,Women,63.48,30.74,5.2
P0008899,S00510,Fashion,Accessories,57.79,28.13,3.75
P0008900,S00510,Fashion,Shoes,97.21,42.21,5.05
P0008901,S00510,Fashion,Accessories,45.03,20.69,3.77
P0008902,S00510,Fashion,Women,109.04,55.19,4.11
P0008903,S00510,Fashion,Shoes,59.51,24.45,4.67
P0008904,S00510,Fashion,Men,53.88,24.77,3.78
P0008905,S00510,Fashion,Accessories,79.02,38.89,5.0
P0008906,S00510,Fashion,Accessories,41.23,16.31,3.76
P0008907,S00511,Sports,Cycling,100.72,61.68,7.89
P0008908,S00511,Sports,Cycling,78.25,44.51,6.41
P0008909,S00511,Sports,Fitness,144.65,91.4,7.02
P0008910,S00511,Home,Storage,134.12,84.29,10.91
P0008911,S00511,Sports,Fitness,72.53,41.97,6.47
P0008912,S00511,Sports,Cycling,99.3,53.91,6.06
P0008913,S00511,Home,Decor,96.97,53.62,9.94
P0008914,S00511,Sports,Team Sports,56.87,28.24,5.37
P0008915,S00511,Sports,Team Sports,83.49,44.33,7.02
P0008916,S00511,Sports,Outdoor,59.35,28.62,6.07
P0008917,S00512,Home,Kitchen,73.78,54.74,10.12
P0008918,S00512,Home,Decor,65.81,46.73,9.01
P0008919,S00512,Toys,Educational,72.52,44.29,3.4
P0008920,S00512,Home,Decor,140.63,101.6,10.56
P0008921,S00512,Home,Decor,81.86,60.62,8.27
P0008922,S00512,Digital Goods,Gaming,50.43,21.79,0.83
P0008923,S00512,Home,Kitchen,196.33,134.27,7.56
P0008924,S00512,Home,Decor,190.52,139.07,7.46
P0008925,S00512,Home,Decor,80.09,57.1,7.92
P0008926,S00512,Home,Furniture,88.1,61.02,7.89
P0008927,S00512,Home,Storage,105.64,74.77,9.03
P0008928,S00512,Grocery,Household,23.37,19.2,2.7
P0008929,S00512,Home,Storage,95.07,65.9,8.16
P0008930,S00512,Home,Decor,105.39,63.94,8.03
P0008931,S00512,Beauty,Wellness,47.72,30.81,4.01
P0008932,S00512,Home,Kitchen,104.97,71.79,9.67
P0008933,S00512,Beauty,Hair,19.31,11.39,2.8
P0008934,S00512,Home,Storage,100.04,74.89,7.31
P0008935,S00512,Home,Kitchen,111.46,77.6,11.07
P0008936,S00512,Digital Goods,Courses,67.62,32.17,0.77
P0008937,S00512,Home,Furniture,141.52,92.47,9.72
P0008938,S00512,Home,Storage,139.86,104.87,7.4
P0008939,S00512,Home,Storage,75.15,57.0,10.9
P0008940,S00512,Home,Furniture,81.46,52.77,7.91
P0008941,S00513,Grocery,Snacks,36.8,32.06,3.03
P0008942,S00513,Toys,Action Figures,33.63,20.13,4.68
P0008943,S00513,Toys,Puzzles,23.05,13.77,4.79
P0008944,S00513,Grocery,Snacks,25.72,20.34,3.21
P0008945,S00513,Toys,Puzzles,68.56,41.14,4.15
P0008946,S00513,Toys,Action Figures,61.0,42.56,4.86
P0008947,S00513,Toys,Action Figures,35.21,23.73,3.61
P0008948,S00513,Toys,Educational,42.02,27.81,4.07
P0008949,S00513,Toys,Puzzles,65.14,41.39,5.3
P0008950,S00513,Toys,Action Figures,31.7,18.38,4.76
P0008951,S00513,Toys,Puzzles,14.62,8.56,5.13
P0008952,S00513,Home,Furniture,54.71,35.98,10.37
P0008953,S00513,Toys,Educational,30.79,19.17,5.08
P0008954,S00514,Fashion,Men,50.11,27.53,3.9
P0008955,S00514,Electronics,Accessories,339.15,227.31,8.03
P0008956,S00514,Home,Kitchen,74.78,41.02,10.78
P0008957,S00514,Fashion,Shoes,62.12,27.78,4.52
P0008958,S00514,Home,Decor,95.66,51.44,9.84
P0008959,S00514,Fashion,Men,46.45,20.0,3.52
P0008960,S00514,Fashion,Women,48.52,21.89,4.77
P0008961,S00514,Fashion,Accessories,43.27,18.91,3.45
P0008962,S00514,Fashion,Women,56.34,28.0,4.41
P0008963,S00514,Fashion,Shoes,87.61,40.86,4.64
P0008964,S00514,Fashion,Men,42.95,19.0,4.01
P0008965,S00514,Fashion,Men,48.72,23.53,4.76
P0008966,S00515,Toys,STEM,55.6,25.58,3.39
P0008967,S00515,Toys,Puzzles,37.17,18.26,3.73
P0008968,S00515,Grocery,Beverages,24.01,16.0,2.41
P0008969,S00515,Toys,STEM,24.37,12.16,3.39
P0008970,S00515,Toys,STEM,27.79,15.5,4.93
P0008971,S00515,Fashion,Shoes,52.52,26.81,3.84
P0008972,S00515,Toys,Action Figures,45.86,24.89,4.8
P0008973,S00515,Toys,Action Figures,72.38,34.71,3.91
P0008974,S00515,Toys,Educational,54.46,27.53,4.54
P0008975,S00515,Toys,Puzzles,42.9,26.25,3.68
P0008976,S00515,Toys,Educational,41.13,25.06,3.38
P0008977,S00515,Toys,Action Figures,49.08,26.24,4.89
P0008978,S00515,Toys,STEM,44.48,23.96,4.19
P0008979,S00515,Toys,Educational,44.96,22.69,3.88
P0008980,S00515,Sports,Cycling,74.55,42.7,7.39
P0008981,S00516,Electronics,Phones,221.72,169.02,6.62
P0008982,S00516,Beauty,Skincare,31.86,15.08,3.23
P0008983,S00516,Electronics,Computers,371.89,258.94,9.0
P0008984,S00516,Electronics,Accessories,415.63,288.73,6.78
P0008985,S00516,Electronics,Accessories,405.85,287.07,7.46
P0008986,S00516,Digital Goods,Gaming,57.08,21.12,0.96
P0008987,S00516,Electronics,Audio,303.84,209.15,7.46
P0008988,S00516,Electronics,Accessories,245.29,183.4,7.12
P0008989,S00516,Electronics,Audio,379.9,286.66,7.91
P0008990,S00516,Electronics,Audio,182.69,128.37,8.27
P0008991,S00516,Electronics,Phones,200.4,146.54,9.7
P0008992,S00516,Electronics,Phones,201.48,148.95,8.84
P0008993,S00516,Electronics,Phones,350.4,231.67,8.04
P0008994,S00516,Electronics,Phones,240.9,173.7,7.02
P0008995,S00516,Electronics,Phones,143.94,109.26,6.57
P0008996,S00517,Grocery,Household,16.3,13.22,2.77
P0008997,S00517,Home,Storage,90.6,53.68,8.33
P0008998,S00517,Home,Furniture,115.05,74.96,10.44
P0008999,S00517,Home,Kitchen,148.09,103.98,10.49
P0009000,S00517,Home,Kitchen,98.93,72.66,10.63
P0009001,S00517,Sports,Fitness,42.01,27.75,5.12
P0009002,S00517,Home,Storage,130.43,91.19,7.84
P0009003,S00517,Home,Storage,77.31,51.41,7.86
P0009004,S00517,Toys,Educational,39.67,28.27,4.78
P0009005,S00517,Fashion,Accessories,52.37,29.24,4.74
P0009006,S00517,Home,Kitchen,173.9,129.66,8.32
P0009007,S00517,Home,Storage,92.77,63.25,7.29
P0009008,S00517,Home,Storage,70.35,49.71,9.79
P0009009,S00517,Home,Decor,129.42,76.2,10.79
P0009010,S00517,Home,Kitchen,117.83,82.65,7.87
P0009011,S00517,Home,Furniture,104.79,70.43,8.86
P0009012,S00517,Home,Furniture,77.59,57.12,10.56
P0009013,S00517,Home,Furniture,58.44,39.94,9.51
P0009014,S00518,Fashion,Shoes,32.0,14.09,5.45
P0009015,S00518,Fashion,Women,84.01,39.96,4.14
P0009016,S00518,Fashion,Women,46.26,20.55,4.65
P0009017,S00518,Fashion,Women,46.4,20.03,5.4
P0009018,S00518,Fashion,Accessories,40.85,18.79,3.52
P0009019,S00518,Home,Decor,111.85,55.45,8.34
P0009020,S00518,Fashion,Women,62.82,33.28,3.74
P0009021,S00518,Beauty,Makeup,26.07,11.76,3.65
P0009022,S00518,Fashion,Accessories,110.21,60.23,5.28
P0009023,S00518,Fashion,Men,55.86,23.35,5.42
P0009024,S00518,Fashion,Men,45.67,20.64,4.12
P0009025,S00518,Fashion,Women,39.44,16.07,3.45
P0009026,S00518,Fashion,Women,36.62,14.87,3.64
P0009027,S00518,Fashion,Women,63.53,27.93,3.64
P0009028,S00518,Fashion,Men,59.97,23.01,3.45
P0009029,S00519,Digital Goods,Subscriptions,44.07,18.87,0.98
P0009030,S00519,Beauty,Hair,37.34,17.81,3.82
P0009031,S00519,Beauty,Wellness,42.34,22.98,2.76
P0009032,S00519,Home,Kitchen,201.12,110.22,7.24
P0009033,S00519,Grocery,Snacks,26.13,21.08,3.28
P0009034,S00519,Beauty,Skincare,34.55,19.01,3.05
P0009035,S00519,Beauty,Skincare,27.94,13.44,2.93
P0009036,S00520,Toys,STEM,22.73,15.18,3.72
P0009037,S00520,Toys,STEM,46.58,30.47,4.99
P0009038,S00520,Toys,STEM,38.39,24.34,5.23
P0009039,S00520,Sports,Cycling,97.54,67.23,6.4
P0009040,S00520,Toys,STEM,40.73,25.28,4.84
P0009041,S00520,Toys,Puzzles,92.56,62.9,4.83
P0009042,S00520,Toys,Action Figures,45.77,31.28,5.06
P0009043,S00520,Toys,STEM,42.62,26.56,4.1
P0009044,S00520,Electronics,Computers,223.25,192.77,8.84
P0009045,S00520,Toys,Puzzles,83.56,54.77,3.47
P0009046,S00520,Toys,Action Figures,38.22,26.0,3.72
P0009047,S00520,Toys,Action Figures,42.66,29.19,4.66
P0009048,S00521,Beauty,Wellness,43.75,23.12,3.37
P0009049,S00521,Toys,STEM,42.92,26.93,4.01
P0009050,S00521,Grocery,Pantry,17.31,11.56,3.11
P0009051,S00521,Beauty,Wellness,21.12,9.88,3.52
P0009052,S00521,Grocery,Pantry,19.73,13.93,3.37
P0009053,S00521,Beauty,Skincare,45.35,21.72,3.97
P0009054,S00521,Beauty,Makeup,21.18,10.95,2.71
P0009055,S00521,Digital Goods,Software,41.6,16.17,0.76
P0009056,S00521,Beauty,Hair,23.39,12.39,3.53
P0009057,S00521,Beauty,Skincare,36.33,18.97,3.93
P0009058,S00521,Electronics,Accessories,375.47,252.85,8.43
P0009059,S00521,Sports,Cycling,111.6,62.13,6.16
P0009060,S00521,Beauty,Hair,28.33,14.42,3.46
P0009061,S00522,Digital Goods,Subscriptions,42.45,21.48,0.91
P0009062,S00522,Beauty,Makeup,25.14,12.47,2.78
P0009063,S00522,Fashion,Men,59.17,23.94,3.94
P0009064,S00522,Fashion,Shoes,96.97,50.85,4.12
P0009065,S00522,Fashion,Men,62.56,31.89,3.78
P0009066,S00522,Grocery,Household,35.52,25.01,2.86
P0009067,S00522,Fashion,Shoes,69.48,28.12,3.62
P0009068,S00522,Fashion,Women,68.57,33.13,4.45
P0009069,S00522,Fashion,Men,49.08,21.87,4.42
P0009070,S00522,Fashion,Men,110.58,49.88,4.69
P0009071,S00522,Fashion,Accessories,66.99,33.18,5.28
P0009072,S00523,Digital Goods,Software,67.49,24.97,0.8
P0009073,S00523,Digital Goods,Gaming,130.21,54.51,0.74
P0009074,S00523,Digital Goods,Gaming,82.42,33.18,0.9
P0009075,S00523,Digital Goods,Software,96.92,35.86,0.69
P0009076,S00523,Beauty,Wellness,28.14,14.66,2.95
P0009077,S00523,Fashion,Women,62.73,31.21,3.63
P0009078,S00524,Electronics,Accessories,148.48,98.86,9.02
P0009079,S00524,Sports,Outdoor,29.84,16.46,6.55
P0009080,S00524,Electronics,Phones,199.23,141.52,7.76
P0009081,S00524,Electronics,Accessories,210.82,146.76,9.15
P0009082,S00524,Electronics,Phones,463.81,327.26,7.09
P0009083,S00524,Electronics,Computers,262.02,195.48,7.77
P0009084,S00524,Electronics,Audio,301.69,203.22,9.32
P0009085,S00524,Electronics,Computers,377.21,284.27,6.63
P0009086,S00524,Electronics,Audio,128.66,87.63,8.24
P0009087,S00524,Electronics,Phones,348.97,287.01,8.64
P0009088,S00524,Electronics,Computers,451.96,329.63,7.55
P0009089,S00524,Electronics,Computers,359.04,224.61,6.76
P0009090,S00524,Electronics,Audio,221.94,169.57,8.14
P0009091,S00525,Toys,Educational,52.53,27.53,5.01
P0009092,S00525,Fashion,Men,53.83,26.1,4.65
P0009093,S00525,Toys,Action Figures,31.61,15.85,4.87
P0009094,S00525,Sports,Fitness,49.98,30.32,5.8
P0009095,S00525,Toys,Puzzles,24.54,12.41,5.26
P0009096,S00525,Toys,Educational,24.7,12.19,4.33
P0009097,S00525,Toys,STEM,40.46,21.76,4.88
P0009098,S00525,Fashion,Shoes,52.13,26.76,4.57
P0009099,S00525,Toys,Action Figures,32.16,17.85,5.07
P0009100,S00525,Toys,Action Figures,50.3,24.87,5.09
P0009101,S00525,Toys,Puzzles,41.77,19.74,3.6
P0009102,S00525,Toys,STEM,40.73,22.02,3.91
P0009103,S00525,Toys,STEM,48.57,24.44,4.93
P0009104,S00525,Toys,Action Figures,50.7,29.64,5.09
P0009105,S00525,Toys,Puzzles,28.84,15.58,4.52
P0009106,S00525,Toys,Action Figures,27.77,15.62,5.18
P0009107,S00525,Toys,STEM,62.15,30.16,4.47
P0009108,S00525,Toys,Puzzles,51.98,27.55,3.64
P0009109,S00525,Toys,Educational,81.92,49.89,3.81
P0009110,S00525,Toys,Puzzles,53.12,30.69,5.05
P0009111,S00525,Toys,STEM,42.33,23.2,4.23
P0009112,S00525,Toys,Educational,38.17,18.48,3.47
P0009113,S00525,Toys,Educational,41.7,23.67,3.89
P0009114,S00526,Fashion,Women,71.89,29.99,4.78
P0009115,S00526,Toys,Educational,56.76,22.23,4.11
P0009116,S00526,Toys,Puzzles,32.33,16.39,3.77
P0009117,S00526,Grocery,Household,14.94,10.26,3.3
P0009118,S00526,Toys,Action Figures,28.91,16.19,4.55
P0009119,S00526,Toys,STEM,41.77,22.83,4.59
P0009120,S00526,Toys,Educational,49.63,27.7,4.66
P0009121,S00526,Toys,Puzzles,37.54,20.49,5.01
P0009122,S00526,Toys,STEM,51.27,27.97,3.94
P0009123,S00526,Toys,Puzzles,40.99,22.44,3.4
P0009124,S00526,Fashion,Men,33.5,12.39,4.13
P0009125,S00526,Toys,Educational,63.43,36.31,4.36
P0009126,S00526,Toys,Educational,35.16,21.35,4.97
P0009127,S00526,Toys,Action Figures,37.09,19.31,5.2
P0009128,S00526,Toys,Action Figures,19.76,10.22,4.22
P0009129,S00526,Toys,STEM,48.64,25.37,3.57
P0009130,S00526,Toys,Educational,18.34,10.01,4.97
P0009131,S00526,Toys,Action Figures,32.52,19.06,4.61
P0009132,S00526,Toys,Educational,58.26,30.94,4.02
P0009133,S00526,Toys,STEM,53.29,25.99,3.68
P0009134,S00526,Toys,STEM,76.91,45.77,4.6
P0009135,S00526,Sports,Team Sports,70.33,36.95,5.43
P0009136,S00526,Toys,STEM,42.79,22.32,4.05
P0009137,S00526,Toys,Action Figures,51.92,27.98,3.54
P0009138,S00526,Toys,Action Figures,37.97,19.13,3.51
P0009139,S00526,Toys,Educational,67.28,36.16,4.23
P0009140,S00526,Toys,Action Figures,37.91,19.57,4.46
P0009141,S00526,Toys,STEM,26.46,14.67,4.19
P0009142,S00526,Digital Goods,Courses,29.12,10.77,0.8
P0009143,S00526,Toys,STEM,42.45,21.26,3.65
P0009144,S00526,Toys,Action Figures,33.68,16.76,5.0
P0009145,S00526,Toys,Educational,34.3,17.78,3.62
P0009146,S00526,Toys,STEM,84.14,42.64,4.79
P0009147,S00526,Toys,Puzzles,26.77,12.5,3.49
P0009148,S00526,Beauty,Wellness,37.57,18.0,3.28
P0009149,S00526,Toys,STEM,18.55,10.89,4.83
P0009150,S00526,Toys,Action Figures,34.04,17.69,3.37
P0009151,S00526,Toys,Puzzles,67.4,34.42,3.89
P0009152,S00526,Electronics,Audio,288.99,181.58,6.79
P0009153,S00526,Toys,STEM,32.3,18.62,4.56
P0009154,S00526,Toys,STEM,43.75,19.95,4.93
P0009155,S00526,Toys,STEM,41.76,22.36,4.69
P0009156,S00526,Toys,Action Figures,48.43,21.4,4.56
P0009157,S00526,Toys,Action Figures,26.55,13.57,4.89
P0009158,S00526,Sports,Team Sports,76.45,45.81,6.3
P0009159,S00526,Toys,Educational,69.38,42.19,4.53
P0009160,S00526,Toys,STEM,38.48,20.54,4.95
P0009161,S00527,Grocery,Snacks,24.3,17.36,2.95
P0009162,S00527,Grocery,Pantry,23.08,17.02,2.28
P0009163,S00527,Fashion,Women,47.38,18.83,3.77
P0009164,S00527,Grocery,Household,23.54,15.49,3.46
P0009165,S00527,Sports,Cycling,69.03,35.14,7.1
P0009166,S00527,Grocery,Beverages,23.44,16.15,2.29
P0009167,S00527,Grocery,Household,13.68,9.06,2.27
P0009168,S00527,Grocery,Household,17.56,11.27,2.7
P0009169,S00527,Grocery,Pantry,18.65,13.76,3.22
P0009170,S00527,Grocery,Household,22.49,15.33,3.23
P0009171,S00527,Grocery,Household,11.63,7.74,3.19
P0009172,S00527,Grocery,Snacks,30.02,19.56,2.29
P0009173,S00527,Grocery,Beverages,20.01,14.54,3.16
P0009174,S00528,Grocery,Snacks,15.52,10.92,2.77
P0009175,S00528,Grocery,Pantry,28.78,16.78,2.86
P0009176,S00528,Grocery,Beverages,24.77,15.05,3.44
P0009177,S00528,Grocery,Beverages,17.83,13.26,2.38
P0009178,S00528,Grocery,Snacks,14.12,9.43,2.47
P0009179,S00528,Grocery,Household,27.48,18.56,3.22
P0009180,S00528,Grocery,Beverages,15.81,11.21,2.94
P0009181,S00528,Grocery,Beverages,20.63,16.47,3.25
P0009182,S00528,Grocery,Beverages,23.13,15.03,3.02
P0009183,S00528,Grocery,Beverages,18.12,12.9,3.4
P0009184,S00528,Grocery,Beverages,25.88,17.49,3.5
P0009185,S00528,Grocery,Beverages,14.85,8.91,2.34
P0009186,S00528,Grocery,Beverages,15.24,9.17,3.27
P0009187,S00528,Grocery,Pantry,30.78,19.17,3.16
P0009188,S00528,Grocery,Pantry,21.96,15.28,3.36
P0009189,S00528,Toys,Educational,43.26,22.09,4.32
P0009190,S00528,Grocery,Beverages,25.75,18.88,2.96
P0009191,S00528,Grocery,Household,31.93,21.36,3.22
P0009192,S00528,Grocery,Beverages,16.85,11.83,3.41
P0009193,S00528,Grocery,Beverages,16.51,12.13,2.8
P0009194,S00528,Grocery,Beverages,44.13,29.6,3.24
P0009195,S00529,Digital Goods,Courses,94.65,35.02,0.98
P0009196,S00529,Electronics,Computers,378.59,249.12,9.59
P0009197,S00529,Electronics,Audio,324.44,231.53,9.11
P0009198,S00529,Electronics,Accessories,193.18,128.12,7.78
P0009199,S00529,Electronics,Computers,239.25,178.42,7.81
P0009200,S00529,Beauty,Wellness,26.84,12.61,3.38
P0009201,S00529,Electronics,Phones,138.47,99.7,9.43
P0009202,S00529,Electronics,Accessories,142.74,99.08,7.51
P0009203,S00529,Electronics,Accessories,389.82,274.7,7.24
P0009204,S00530,Digital Goods,Gaming,96.72,38.16,0.85
P0009205,S00530,Sports,Fitness,38.61,23.56,7.07
P0009206,S00530,Digital Goods,Courses,43.64,16.15,1.01
P0009207,S00530,Digital Goods,Gaming,49.81,18.43,0.67
P0009208,S00530,Digital Goods,Subscriptions,77.79,32.41,0.69
P0009209,S00530,Digital Goods,Courses,55.31,22.4,1.01
P0009210,S00530,Toys,Action Figures,48.83,26.52,3.49
P0009211,S00530,Digital Goods,Gaming,54.46,20.77,1.01
P0009212,S00530,Digital Goods,Software,23.54,8.71,1.0
P0009213,S00531,Electronics,Computers,405.69,282.05,8.46
P0009214,S00531,Electronics,Computers,90.7,62.65,8.22
P0009215,S00531,Electronics,Audio,265.33,215.55,9.56
P0009216,S00531,Fashion,Women,163.71,75.23,4.26
P0009217,S00531,Electronics,Audio,160.88,128.83,9.08
P0009218,S00531,Electronics,Computers,138.51,97.52,7.44
P0009219,S00531,Electronics,Computers,261.92,174.62,7.09
P0009220,S00531,Electronics,Audio,242.51,174.13,6.59
P0009221,S00531,Electronics,Audio,226.45,168.76,8.81
P0009222,S00531,Electronics,Accessories,438.4,311.91,9.67
P0009223,S00531,Electronics,Audio,424.93,294.5,9.13
P0009224,S00531,Electronics,Phones,271.16,209.75,8.54
P0009225,S00531,Toys,Action Figures,20.26,11.9,3.95
P0009226,S00531,Electronics,Phones,124.8,85.89,8.34
P0009227,S00531,Electronics,Computers,349.0,260.77,8.14
P0009228,S00532,Beauty,Skincare,22.32,10.5,2.93
P0009229,S00532,Beauty,Hair,38.59,16.1,2.91
P0009230,S00532,Beauty,Wellness,25.0,11.53,2.72
P0009231,S00532,Beauty,Makeup,33.27,19.11,3.27
P0009232,S00532,Electronics,Computers,506.72,335.64,9.6
P0009233,S00532,Beauty,Skincare,36.95,20.94,3.92
P0009234,S00532,Beauty,Skincare,30.62,15.76,3.68
P0009235,S00532,Beauty,Hair,21.71,10.17,3.69
P0009236,S00532,Beauty,Wellness,48.75,22.4,3.83
P0009237,S00532,Electronics,Phones,177.6,126.73,7.07
P0009238,S00532,Beauty,Wellness,34.97,19.78,3.9
P0009239,S00532,Beauty,Makeup,23.64,11.56,3.07
P0009240,S00532,Beauty,Wellness,35.97,19.1,3.78
P0009241,S00532,Beauty,Skincare,28.86,14.26,3.17
P0009242,S00532,Beauty,Makeup,29.97,15.59,2.92
P0009243,S00533,Electronics,Audio,123.88,102.72,7.6
P0009244,S00533,Digital Goods,Gaming,56.27,29.77,0.69
P0009245,S00533,Electronics,Accessories,474.32,379.85,7.69
P0009246,S00533,Electronics,Computers,375.25,303.45,8.9
P0009247,S00533,Electronics,Phones,477.75,403.74,6.76
P0009248,S00533,Electronics,Computers,297.92,233.81,9.13
P0009249,S00533,Electronics,Accessories,279.56,228.73,7.86
P0009250,S00533,Electronics,Phones,168.71,147.83,7.69
P0009251,S00533,Electronics,Phones,230.77,188.96,7.3
P0009252,S00533,Electronics,Computers,418.49,355.94,6.44
P0009253,S00533,Home,Kitchen,93.56,64.72,8.69
P0009254,S00533,Fashion,Accessories,61.61,31.51,3.61
P0009255,S00533,Electronics,Audio,274.17,236.69,7.69
P0009256,S00533,Electronics,Audio,238.86,192.76,6.33
P0009257,S00534,Home,Storage,118.89,64.65,10.38
P0009258,S00534,Home,Furniture,61.39,36.32,11.2
P0009259,S00534,Grocery,Pantry,22.28,14.93,2.59
P0009260,S00534,Home,Decor,87.85,54.58,8.3
P0009261,S00534,Home,Storage,100.56,58.29,7.5
P0009262,S00534,Home,Kitchen,88.52,47.75,8.86
P0009263,S00534,Grocery,Beverages,19.63,13.84,2.49
P0009264,S00534,Home,Kitchen,120.22,66.7,9.26
P0009265,S00534,Home,Storage,183.81,111.28,9.39
P0009266,S00534,Home,Kitchen,132.96,92.54,8.32
P0009267,S00534,Home,Storage,97.8,59.62,7.86
